cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B06005	0630	阿笠博士	青	8	7000	2	R	発明家	1754284680544930.jpg	【登場時】自分のリムーブエリアにある〚特徴［少年探偵団］〛のキャラを2枚まで選び、このキャラの下に重ねる。そうした場合、重ねたキャラのレベルの合計以下のレベルのキャラを1枚まで選び、リムーブする。\n【宣言】【ターン1】【スリープ】：自分の現場にいるキャラを1枚まで選び、このキャラの下に重なっているカードを2枚までそのキャラの下に重ねる。				ZUKU		●「重ねる」\n\nQ：「重ねる」とは何ですか？\nA：このキャラの下に、選んだカードが重なった状態になります。このキャラが現場を離れる場合、重なっているカードはすべてリムーブされます。\n\nQ：重なっているカードは「セットされているカード」に含まれますか？\nA：いいえ。重なっている状態は「セットされている」状態とは異なります。\n\nQ：重なっているカードはどのように扱われますか？ リムーブされたら【現場リムーブ時】などの能力は発動しますか？\nA：重なっているカードは情報を持たず、カードとしては現場にありますが、現場にいるキャラの数としては数えません（重なっている枚数のみ参照されます）。情報を持たないので、それらのカードの能力も発動することはありません。\n\n●【宣言】能力\n\nQ：「そのキャラの下に重ねる」カードは自分で選択できますか？\nA：はい、自分が選択します。
B06006	0631	江戸川コナン	青	5	4000	1	R	探偵|毛利探偵事務所|少年探偵団	1754284680550250.jpg	【解決編】〚突撃〛（登場したターンからすぐにアクションできる）\n【自分ターン中】このキャラの下に重なっているカード1枚につき、このキャラをAP＋1000する。\n【登場時】自分のデッキのカードを上から1枚リムーブする。自分のリムーブエリアにある〚特徴［探偵］〛か〚［少年探偵団］〛のキャラを2枚まで選び、このキャラの下に重ねる。						●【自分ターン中】能力\n\nQ：この能力では、このキャラはどのようにAP＋されますか？\nA：この能力は発動するものではなく、有効である（自分のターン中である）限り自動的に、このキャラの下に重なっているカード1枚につきAP＋1000します。逆に、有効でなくなった時点でAP＋はなくなります。\n\n●【登場時】能力\n\nQ：デッキの上からリムーブしたカードを選んで重ねることはできますか？\nA：はい。条件を満たすキャラであれば選んで重ねることができます。\n\n●「重ねる」\n\nQ：「重ねる」とは何ですか？\nA：このキャラの下に、選んだカードが重なった状態になります。このキャラが現場を離れる場合、重なっているカードはすべてリムーブされます。\n\nQ：重なっているカードは「セットされているカード」に含まれますか？\nA：いいえ。重なっている状態は「セットされている」状態とは異なります。\n\nQ：重なっているカードはどのように扱われますか？ リムーブされたら【現場リムーブ時】などの能力は発動しますか？\nA：重なっているカードは情報を持たず、カードとしては現場にありますが、現場にいるキャラの数としては数えません（重なっている枚数のみ参照されます）。情報を持たないので、それらのカードの能力も発動することはありません。
B06007	0632	灰原哀	青	7	5000	1	R	少年探偵団|科学者	1754284680555681.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）\n【パートナー青】【登場時】以下から1つ選んで行う。\n・ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。\n・相手の現場にいるレベル7以下のキャラを1枚まで選び、手札に移す。\n・カードを2枚引く。						●ミスリード\n\nQ：「ミスリード1」とはなんですか？\nA：相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。\n\nQ：「ミスリード」は1回の推理に対して複数行えますか？\nA：はい。1回につき何枚でも同時に行えます。
B06008	0633	仮面ヤイバー	青	5	6000	0	C	ヒーロー	1754284680561957.jpg	【登場時】自分のリムーブエリアに〚特徴［少年探偵団］〛のキャラがある場合、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。\nこのキャラのアクション終了時、自分の現場にいる〚カード名［仮面ヤイバー］〛以外のキャラを1枚選び、このキャラをそのキャラの下に重ねる。（選べる場合、必ず選んで重ねる）重ねた場合、カードを1枚引く。						●【登場時】能力\n\nQ：このキャラが現場に登場したとき、自分のリムーブエリアに特徴［少年探偵団］のキャラはありませんでしたが、同じターン中にその後で置かれました。【登場時】能力で突撃を持つことはできますか？\nA：いいえ、【登場時】能力が発動した時点で条件を満たしていなければ、突撃を持つことはできません。\n\nQ：このキャラが【登場時】能力で突撃を持ち、その後で自分のリムーブエリアから特徴［少年探偵団］のキャラがなくなった場合、このキャラは突撃を失いますか？\nA：いいえ、失いません。\n\n●「このキャラのアクション終了時、～」能力\n\nQ：この能力が発動したとき、自分の現場にカード名［仮面ヤイバー］以外のキャラがいない場合はどうなりますか？\nA：キャラを選べない場合は以降の効果を解決できず、結果として何も起こりません。（このキャラは現場に残り、カードを引くことはできません。）\n\nQ：このキャラを別のキャラの下に重ねた場合、このキャラにセットされていたカードや、このキャラの下に重なっていたカードはどうなりますか？\nA：すべてリムーブされます。\n\nQ：このキャラがアクション中に現場を離れた場合、このキャラをキャラの下に重ねることはできますか？\nA：いいえ。このキャラが現場を離れる⇒アクションが終了するという順番で進行するので、アクション終了時に現場にいないキャラの能力はそもそも発動しません。\n\nQ：このキャラのアクション［キャラ］中にアクションで指定したキャラが現場を離れた場合や、このキャラのアクションによるコンタクト中に相手のコンタクト中のキャラが現場を離れた場合、このキャラをキャラの下に重ねることはできますか？\nA：はい。キャラが現場を離れる⇒アクションが終了するという順番で進行するので、このキャラが現場にいれば発動します。\n\n●「重ねる」\n\nQ：「重ねる」とは何ですか？\nA：このキャラの下に、選んだカードが重なった状態になります。このキャラが現場を離れる場合、重なっているカードはすべてリムーブされます。\n\nQ：重なっているカードは「セットされているカード」に含まれますか？\nA：いいえ。重なっている状態は「セットされている」状態とは異なります。\n\nQ：重なっているカードはどのように扱われますか？ リムーブされたら【現場リムーブ時】などの能力は発動しますか？\nA：重なっているカードは情報を持たず、カードとしては現場にありますが、現場にいるキャラの数としては数えません（重なっている枚数のみ参照されます）。情報を持たないので、それらのカードの能力も発動することはありません。
B06009	0634	トラカゲ	青	2	1000	0	C	猫	1754284680567255.jpg	【相手ターン中】【現場リムーブ時】カードを1枚引き、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分の現場に〚特徴［少年探偵団］〛のキャラがいる場合、カードを1枚引く。				●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。
B06010	0635	中道	青	3	3000	1	C	高校生	1754284680572616.jpg	【宣言】〚デッキの下に移す〛：自分のデッキのカードを上から〚特徴［高校生］〛のキャラが出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。						Q：特徴［高校生］のキャラが公開されたとき、それを手札に加えないことはできますか？\nA：いいえ、必ずそれ（条件に合うカードで最初に公開されたもの）を手札に加えます。
B06011	0636	毛利蘭	青	6	6000	0	C	高校生|毛利探偵事務所|空手家	1754284680578279.jpg	【パートナー青】【登場時】自分のデッキのカードを上からレベル7以上の〚カード名［工藤新一］〛が出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。						Q：レベル7以上のカード名［工藤新一］が見つからず、デッキのカードをすべて公開した場合はどうなりますか？\nA：何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。\n\nQ：レベル7以上のカード名［工藤新一］が公開されたとき、それを手札に加えないことはできますか？\nA：いいえ、必ずそれ（条件に合うカードで最初に公開されたもの）を手札に加えます。
B06017	0640	天草四郎時定	緑	5	5000	1	R	YAIBA	1754284680614033.jpg	【登場時】自分の現場にこのキャラ以外の〚特徴［YAIBA］〛のキャラがいる場合、カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分の表向きの証拠を1つまで選び、裏向きにする。	【変装】【事件YAIBA】【FILE5】（コンタクト中のキャラと入れ替わって手札から出る。入れ替わったキャラはデッキの下に移す）			●【変装】\n\nQ：【事件YAIBA】のアイコンはなんですか？\nA：自分の事件が特徴［YAIBA］を持つ場合にこの能力（【変装】）が有効になります。\n\nQ：【FILE（5）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。\n\nQ：【変装】とはなんですか？\nA：【変装】はコンタクト中にできる行動の1つです。（行動できるタイミングは【カットイン】と同じで、どちらか片方を行えます。）手札から【変装】を使用すると、そのキャラがコンタクト中の自分のキャラと入れ替わります。（【変装】で出たキャラがコンタクトしていることになります。）入れ替わったキャラはデッキの下に移します。\n【変装】で入れ替わって出たカードは、元のキャラの状態（スリープや名乗り）、得ていた効果（LP／APの増減など）、セットされているカードなどを引き継ぎます。
B06018	0641	鬼丸猛	緑	8	7000	1	R	YAIBA	1754284680619018.jpg	【事件YAIBA】【登場時】手札を1枚リムーブしてもよい。そうした場合、自分のリムーブエリアにあるレベル5以下の〚特徴［YAIBA］〛のキャラを1枚まで選び、登場させる。ターン終了時までそのキャラに〚突撃〛（登場したターンからすぐにアクションできる）と「ターン終了時、このキャラが現場にいる場合、このキャラを表向きのまま証拠として得る。」を与える。						●【登場時】能力\n\nQ：【事件YAIBA】のアイコンはなんですか？\nA：自分の事件が特徴［YAIBA］を持つ場合にこの能力が有効になります。\n\nQ：手札からリムーブしたカードを選んで登場させることはできますか？\nA：はい。レベル5以下の特徴［YAIBA］のキャラであれば選んで登場させることができます。\n\nQ：すでに自分の現場にキャラが5枚ある場合、【登場時】能力でキャラを現場に登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりの《鬼丸猛/0641/B06018》をリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B06019	0642	クモ男	緑	4	4000	0	R	YAIBA	1754284680625000.jpg	【事件編】【登場時】手札から【緑】の〚特徴［YAIBA］〛のカードを1枚リムーブしてもよい。そうした場合、カードを2枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分の表向きの証拠を1つまで選び、裏向きにする。				
B06020	0643	佐々木小次郎	緑	7	6000	0	R	YAIBA	1754284680631969.jpg	【自分ターン中】自分の手札にある【緑】の〚特徴［YAIBA］〛のキャラは「【カットイン】AP＋2000」を持つ。（【カットイン】を2つ以上持つ場合、1つ選んで使う）\n【宣言】【スリープ】〚デッキのカードを上から3枚リムーブする〛：相手の現場にいるキャラを1枚まで選び、このキャラとのコンタクトを発生させる。（このキャラがアクションした側のキャラになる）						●【自分ターン中】能力\n\nQ：この能力によって持っている【カットイン】を使用するとどうなりますか？\nA：通常の【カットイン】と同様に、使用したカードはリムーブエリアに置かれます。\n\n●【宣言】能力\n\nQ：「コンタクトを発生させる」とどうなりますか？\nA：このキャラと選んだキャラの間でコンタクトが発生します。このキャラをアクションした側のキャラとして、通常の手順どおりコンタクトを行います。（【カットイン】や【変装】も使用できます。）\n\nQ：相手の「コンタクトを発生させる」に対して、ガードすることできますか？\nA：いいえ。コンタクトの発生は（本来のアクションの手順において）ガードより後なので、ガードすることはできません。\n\nQ：この能力によって、相手の現場にいるアクティブ状態のキャラとコンタクトを発生させることはできますか？\nA：はい。この能力によって選べるキャラであれば、選んでコンタクトを発生させることができます。逆に「相手の能力や効果によって選ばれない」を持つキャラなど、選べないキャラとのコンタクトを発生させることはできません。\n\nQ：この能力によって選んだキャラはスリープ状態になりますか？\nA：いいえ。「コンタクトを発生させる」によってキャラはスリープ状態になりません。\n\nQ：この能力によってコンタクトを発生させた場合、アクションによって発動する能力（「このキャラがアクションしたとき、～」など）は発動しますか？\nA：いいえ。これはアクションではないので、アクションによって発動する能力や「アクション終了時」の能力は発動しません。\n\nQ：この能力によってコンタクトを発生させた場合、コンタクトによって発動する能力（「このキャラがコンタクトしたとき、～」や「相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、～」など）は発動しますか？\nA：はい。通常のコンタクトと同様に発動します。\n\nQ：【宣言】能力の「デッキのカードを上から3枚リムーブする」は、相手のデッキのカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：自分のデッキが3枚ない場合、それらをすべてリムーブすることでこのキャラの【宣言】能力を使用できますか？\nA：いいえ。リムーブできない場合は【宣言】能力を使用できません。
B06021	0644	石川五右衛門	緑	6	5000	0	C	YAIBA	1754284680636259.jpg	〚突撃［事件］〛（登場したターンからすぐに事件を指定してアクションできる）\nこのキャラのアクション［事件］によって証拠を得たとき、カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				●「このキャラのアクション［事件］によって証拠を得たとき、～」能力\n\nQ：このキャラのアクション［事件］がガードされませんでしたが、証拠を得るより前に【ヒラメキ】の効果によって現場を離れた場合、この能力は発動しますか？\nA：いいえ。能力が発動するタイミングより前に現場を離れているので、現場にいないキャラの能力は発動しません。（アクション［事件］がガードされなかった場合、アクションしたキャラが現場を離れても証拠の獲得までは進めます。）
B06022	0645	鬼丸猛	緑	2	1000	1	C	YAIBA	1754285189385741.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
