cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B01011	0007	江戸川コナン	青	4	2000	2	C	探偵,毛利探偵事務所,少年探偵団	1714012985492767.jpg	このキャラはスリープ状態で登場する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"このキャラは、能力や効果によって登場する場合でもスリープ状態で登場しますか？":"はい。スリープ状態で登場します。"}
B01012	0008	阿笠博士	青	7	6000	1	C	発明家	1714012985498894.jpg	【ターン1】能力や効果によってレベル6以下の〚特徴［少年探偵団］〛のキャラが自分の現場に登場したとき、その中から1枚をアクティブにし、ターン終了時までそのキャラに〚迅速〛（登場したターンからすぐに推理かアクションできる）を与える。				朝ケ夜		{"レベル6以下の特徴［少年探偵団］のキャラが（【B01022】少年探偵団などによって）2枚以上現場に登場した場合はどうなりますか？":"その中から1枚を選択してアクティブにし、迅速を与えます。","このキャラの能力は、相手ターン中でも発動しますか？":"はい、条件を満たしたら発動します。"}
B01013	0009	妃英理	青	4	3000	1	C	弁護士	1714012985501591.jpg	【登場時】自分のデッキのカードを上から2枚見る。その中からLP0の【青】のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。				春宵		{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01013P	0009	妃英理	青	4	3000	1	CP	弁護士	1714012985504571.jpg	【登場時】自分のデッキのカードを上から2枚見る。その中からLP0の【青】のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。				春宵		{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01014	0010	小嶋元太	青	4	5000	0	C	少年探偵団	1714012985507627.jpg	【登場時】レベル3以上のキャラの能力やレベル3以上のイベントの効果によって登場した場合、レベル5以下のキャラを1枚まで選び、スリープさせる。				あす		
B01015	0011	円谷光彦	青	3	3000	1	C	少年探偵団	1714012985509852.jpg	【登場時】レベル3以上のキャラの能力やレベル3以上のイベントの効果によって登場した場合、キャラを1枚まで選び、ターン終了時までAP＋2000する。				あす		
B01016	0012	灰原哀	青	4	4000	1	C	少年探偵団,科学者	1714012985512478.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【青】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01016P	0012	灰原哀	青	4	4000	1	CP	少年探偵団,科学者	1714012985515913.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【青】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01017	0013	本堂瑛祐	青	4	4000	1	C	高校生	1714012985519341.jpg	このキャラが推理したとき、自分のデッキのカードを上から2枚見る。その中から〚特徴［探偵］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		しゅろ		{"「このキャラが推理したとき」の能力は、どのタイミングで発動しますか？":"推理を宣言し、このキャラをスリープさせた時点で発動します（相手のミスリードや、証拠の獲得よりも前です）。","このキャラの能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01018	0014	宮野志保	青	5	5000	1	C	科学者	1714012985521956.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から〚カード名［江戸川コナン］〛が出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		きゅーぶい		{"カード名［江戸川コナン］が見つからず、デッキのカードをすべて公開した場合はどうなりますか？":"何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。","カード名［江戸川コナン］が公開されたとき、それを手札に加えないことはできますか？":"いいえ、必ずそれを手札に加えます。","【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。"}
B01019	0015	毛利蘭	青	2	1000	1	C	高校生,毛利探偵事務所,空手家	1714012985524844.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B01019P	0015	毛利蘭	青	2	1000	1	CP	高校生,毛利探偵事務所,空手家	1714012985527672.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B01020	0016	毛利小五郎	青	5	5000	1	C	探偵,毛利探偵事務所	1714012985529336.jpg	このキャラがスリープ状態の場合、相手は自分の現場にいるレベル4以下のキャラを指定してアクションできない。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				{"このキャラがスタン状態の場合、能力はどうなりますか？":"スタン状態の場合は条件を満たしていません。","このキャラがスリープ状態の場合、相手のアクションをレベル4以下のキャラでガードすることはできますか？":"はい、可能です。"}
B01021	0017	吉田歩美	青	3	2000	1	C	少年探偵団	1714012985532421.jpg	【登場時】レベル3以上のキャラの能力やレベル3以上のイベントの効果によって登場した場合、カードを1枚引く。				あす		
B01027	0021	遠山和葉	緑	7	5000	0	SR	高校生	1714013000979715.jpg	【パートナー緑】LP＋1\n【宣言】【スリープ】：〚カード名［服部平次］〛のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。				陽葉ヨウ		{"【パートナー緑】の条件を満たしている場合、このキャラは現場以外でもLP＋1されますか？":"いいえ、現場でのみLP＋1されます。"}
B01028	0022	服部平次	緑	8	7000	2	SR	探偵,高校生	1714013000981245.jpg	このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。\nこのキャラがコンタクトしたとき、そのコンタクト中、このキャラをAP＋1000する。\n【パートナー緑】【自分ターン中】【ターン1】このキャラがコンタクトしたとき、このキャラをアクティブにする。				陽葉ヨウ		{"「このキャラがコンタクトしたとき」の能力は、どのタイミングで発動しますか？":"コンタクトが発生した時点で発動します（【カットイン】などの行動よりも前です）。","このキャラがアクティブ状態のキャラを指定してアクションした場合、相手はそのキャラ自身でガードすることはできますか？":"いいえ、できません。"}
B01028P	0022	服部平次	緑	8	7000	2	SRP	探偵,高校生	1714013000984316.jpg	このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。\nこのキャラがコンタクトしたとき、そのコンタクト中、このキャラをAP＋1000する。\n【パートナー緑】【自分ターン中】【ターン1】このキャラがコンタクトしたとき、このキャラをアクティブにする。				陽葉ヨウ		{"「このキャラがコンタクトしたとき」の能力は、どのタイミングで発動しますか？":"コンタクトが発生した時点で発動します（【カットイン】などの行動よりも前です）。","このキャラがアクティブ状態のキャラを指定してアクションした場合、相手はそのキャラ自身でガードすることはできますか？":"いいえ、できません。"}
B01029	0023	服部平次	緑	5	6000	1	R	探偵,高校生	1714013000987480.jpg			 【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
B01030	0024	大岡紅葉	緑	5	4000	1	R	高校生	1714013000990927.jpg	【ターン1】相手の現場にいるキャラがコンタクトによってリムーブされたとき、自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。				ほにゃる		{"「【ターン1】相手の現場に～」の能力でカードを手札に加えませんでした。この場合、次に条件を満たしたときに加えることはできますか？":"いいえ。能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。","このキャラの能力が発動したコンタクトで使ったばかりの【カットイン】を持つ【緑】のカードを手札に加えることはできますか？":"はい、可能です。","【カットイン】は持たないがテキスト内に【カットイン】と書かれている【緑】のカード（【D02008】服部平蔵など）を選ぶことは出来ますか？":"いいえ、できません。"}
B01030P	0024	大岡紅葉	緑	5	4000	1	RP	高校生	1714013000993481.jpg	【ターン1】相手の現場にいるキャラがコンタクトによってリムーブされたとき、自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。				ほにゃる		{"「【ターン1】相手の現場に～」の能力でカードを手札に加えませんでした。この場合、次に条件を満たしたときに加えることはできますか？":"いいえ。能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。","このキャラの能力が発動したコンタクトで使ったばかりの【カットイン】を持つ【緑】のカードを手札に加えることはできますか？":"はい、可能です。","【カットイン】は持たないがテキスト内に【カットイン】と書かれている【緑】のカード（【D02008】服部平蔵など）を選ぶことは出来ますか？":"いいえ、できません。"}
B01031	0025	伊織無我	緑	6	5000	1	R	執事	1714013000996254.jpg	相手の現場にいるキャラがコンタクトによってリムーブされたとき、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。				ほにゃる		
B01031P	0025	伊織無我	緑	6	5000	1	RP	執事	1714013000999069.jpg	相手の現場にいるキャラがコンタクトによってリムーブされたとき、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。				ほにゃる		
B01032	0026	服部平次	緑	3	3000	1	C	探偵,高校生	1714013001002721.jpg	【ターン1】このキャラがアクション［キャラ］したとき、ターン終了時までこのキャラをAP+1000する。						{"「このキャラがアクション［キャラ］したとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。"}
B01033	0027	遠山和葉	緑	2	1000	1	C	高校生	1714013001006049.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B01033P	0027	遠山和葉	緑	2	1000	1	CP	高校生	1714013001008442.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B01034	0028	大岡紅葉	緑	4	4000	1	C	高校生	1714013001011714.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【緑】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01034P	0028	大岡紅葉	緑	4	4000	1	CP	高校生	1714013001014650.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【緑】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01035	0029	大滝悟郎	緑	4	4000	1	C	警察,大阪府警	1714013001017613.jpg	【現場リムーブ時】コンタクトによってリムーブされた場合、キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		五月とに		
B01036	0030	遠山銀司郎	緑	6	6000	1	C	警察,大阪府警	1714013001019763.jpg	【ターン1】自分の現場にいる【緑】のキャラがアクション［キャラ］したとき、キャラを1枚まで選び、スリープさせる。				五月とに		{"「～のキャラがアクション［キャラ］したとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してアクションするキャラをスリープさせた時点で発動します。ですので、このキャラの能力でキャラをスリープさせてアクションで指定する、という動きはできません。","「【ターン1】自分の現場に～」の能力で0枚を選びました（何もスリープさせませんでした）。この場合、次に条件を満たしたときにキャラをスリープさせることはできますか？":"いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。"}
B01037	0031	服部静華	緑	3	3000	1	C		1714013001022129.jpg	【ターン1】自分の現場にいる【緑】のキャラがアクション［キャラ］したとき、カードを1枚引き、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		紙島育		{"「～のキャラがアクション［キャラ］したとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してアクションするキャラをスリープさせた時点で発動します。（相手がガードをするか決めるよりも前です）"}
B01038	0032	服部平蔵	緑	6	6000	1	C	警察,大阪府警	1714013001025790.jpg	【自分ターン中】自分の現場にいるこのキャラ以外の【緑】のキャラをAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		紙島育		
B01038P	0032	服部平蔵	緑	6	6000	1	CP	警察,大阪府警	1714013020276307.jpg	【自分ターン中】自分の現場にいるこのキャラ以外の【緑】のキャラをAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		紙島育		
B01044	0036	怪盗キッド	白	8	7000	2	SR	怪盗	1714013020306997.jpg	【パートナー白】【登場時】自分のデッキのカードを上から7枚リムーブしてもよい。そうした場合、キャラを1枚まで選び、デッキの下に移す。				とくすエマ		{"【登場時】能力で自分のデッキが6枚以下の場合、すべてリムーブしてキャラを選ぶことはできますか？":"いいえ。「自分のデッキのカードを上から7枚リムーブする」が実行できない場合、それ以降の効果は解決できません。"}
B01044P	0036	怪盗キッド	白	8	7000	2	SRP	怪盗	1714013020308784.jpg	【パートナー白】【登場時】自分のデッキのカードを上から7枚リムーブしてもよい。そうした場合、キャラを1枚まで選び、デッキの下に移す。				とくすエマ		{"【登場時】能力で自分のデッキが6枚以下の場合、すべてリムーブしてキャラを選ぶことはできますか？":"いいえ。「自分のデッキのカードを上から7枚リムーブする」が実行できない場合、それ以降の効果は解決できません。"}
B01045	0037	中森青子	白	6	5000	1	SR	高校生	1714013020311377.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）\n【ターン1】相手の現場にいるキャラが推理かアクションしたとき、自分のデッキのカードを上から5枚リムーブしてもよい。そうした場合、ターン終了時までそのキャラを元のLPを0にし、元のAPを0にする。				とくすエマ		{"「元のLPを0にし、元のAPを0にする」とは何ですか？":"そのキャラにもともと書かれているLP、APが0として扱われるようになります。そのため、能力や効果によって受けている修整（プラスやマイナス）は残ります。","APが0になったキャラはリムーブされますか？":"いいえ。キャラがAPの数値によってリムーブされることはありません。","「相手の現場にいるキャラが推理かアクションしたとき」の能力は、どのタイミングで発動しますか？":"推理かアクションを宣言し、そのキャラをスリープさせた時点で発動します（自分のミスリードや、ガードするかを決めるよりも前です）。","相手の現場にいるキャラが推理かアクションしたときに、デッキのカードをリムーブせず、能力を発動させないことはできますか？":"「デッキのカードを上から5枚リムーブしない」ことはできますが、能力自体は発動しているので、このターン中はもう一度条件を満たしても発動しません。","能力が発動したときに自分のデッキが4枚以下の場合、すべてリムーブしてキャラを選ぶことはできますか？":"いいえ。「自分のデッキのカードを上から5枚リムーブする」が実行できない場合、それ以降の効果は解決できません。","「ミスリード1」とはなんですか？":"相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。","「ミスリード」は1回の推理に対して複数行えますか？":"はい。1回につき何枚でも同時に行えます。"}
B01046	0038	怪盗キッド	白	5	6000	1	R	怪盗	1714013020313369.jpg			【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
B01047	0039	黒羽快斗	白	5	4000	1	R	高校生	1714013020316188.jpg	このキャラのアクション終了時、このキャラを現場からデッキの下に移してもよい。そうした場合、手札からレベル6以下の【白】の〚カード名［黒羽快斗］〛以外のキャラを1枚まで登場させる。ターン終了時までそのキャラに〚突撃〛（登場したターンからすぐにアクションできる）と「ターン終了時、このキャラを現場から手札に移す。」を与える。				春木		{"このキャラの能力で登場させたキャラが、ターン終了時には現場にいませんでした。この場合は手札に移せますか？":"いいえ。現場を離れた時点で「ターン終了時、このキャラを現場から手札に移す。」を失っているので、手札に移せません。"}
B01047P	0039	黒羽快斗	白	5	4000	1	RP	高校生	1714013020319710.jpg	このキャラのアクション終了時、このキャラを現場からデッキの下に移してもよい。そうした場合、手札からレベル6以下の【白】の〚カード名［黒羽快斗］〛以外のキャラを1枚まで登場させる。ターン終了時までそのキャラに〚突撃〛（登場したターンからすぐにアクションできる）と「ターン終了時、このキャラを現場から手札に移す。」を与える。				春木		{"このキャラの能力で登場させたキャラが、ターン終了時には現場にいませんでした。この場合は手札に移せますか？":"いいえ。現場を離れた時点で「ターン終了時、このキャラを現場から手札に移す。」を失っているので、手札に移せません。"}
B01048	0040	鈴木園子	白	5	5000	1	R	高校生,鈴木財閥	1714013020321565.jpg	【宣言】【スリープ】：自分のデッキのカードを上から3枚見る。その中からカードを1枚手札に加え、残りを好きな順番でデッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		鯖崎カノ		{"【宣言】能力では必ずカードを1枚手札に加えますか？":"はい。「1枚まで」ではないので、必ず1枚手札に加えます。"}
B01048P	0040	鈴木園子	白	5	5000	1	RP	高校生,鈴木財閥	1714013020324343.jpg	【宣言】【スリープ】：自分のデッキのカードを上から3枚見る。その中からカードを1枚手札に加え、残りを好きな順番でデッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		鯖崎カノ		{"【宣言】能力では必ずカードを1枚手札に加えますか？":"はい。「1枚まで」ではないので、必ず1枚手札に加えます。"}
B01049	0041	怪盗キッド	白	3	3000	1	C	怪盗	1714013020327539.jpg	【自分ターン中】相手の現場にキャラが3枚以上いる場合、このキャラをAP＋2000する。						
B01050	0042	怪盗1412号	白	6	4000	2	C	怪盗	1714013020329346.jpg	このキャラはスリープ状態で登場する。\n【登場時】自分のデッキのカードを上から1枚公開する。公開したカードが【白】のカードの場合、手札に加える。公開したカードがそれ以外の場合、デッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		春木		{"このキャラは、能力や効果によって登場する場合でもスリープ状態で登場しますか？":"はい。スリープ状態で登場します。","【登場時】能力で公開したカードが【白】の場合、手札に加えずデッキの下に移すことはできますか？":"いいえ。必ず手札に加えます。"}
B01051	0043	京極真	白	7	6000	0	C	高校生,空手家	1714013041150344.jpg	〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）\nこのキャラは事件を指定してアクションできない。\n【自分ターン中】AP＋1000				鯖崎カノ		{"このキャラが登場したターンに突撃［事件］を持った場合、事件を指定してアクションすることはできますか？":"いいえ、できません。こういった場合は「できない」能力が優先されます。"}
B01052	0044	工藤優作	白	7	5000	2	C	小説家	1714013041155817.jpg	このキャラはスリープ状態で登場する。\n【登場時】自分のデッキのカードを上から1枚公開する。公開したカードがレベル6以下のキャラの場合、登場させる。公開したカードがそれ以外の場合、手札に加える。				あず葉		{"このキャラは、能力や効果によって登場する場合でもスリープ状態で登場しますか？":"はい。スリープ状態で登場します。","【登場時】能力で公開したカードがレベル6以下のキャラの場合、登場させず手札に加えることはできますか？":"いいえ。必ず登場させます。"}
B01053	0045	工藤有希子	白	4	3000	1	C		1714013041160480.jpg	【登場時】自分のデッキのカードを上から2枚見る。その中からLP2以上の【白】のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。				あず葉		{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B01054	0046	寺井黄之助	白	3	3000	1	C		1714013041163932.jpg	【相手ターン中】【現場リムーブ時】キャラを1枚まで選び、ターン終了時まで元のLPを0にする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		朝ケ夜		{"「元のLPを0にする」とは何ですか？":"そのキャラにもともと書かれているLPが0として扱われるようになります。そのため、能力や効果によって受けている修整（プラスやマイナス）は残ります。","【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。"}
B01054P	0046	寺井黄之助	白	3	3000	1	CP		1714013041165487.jpg	【相手ターン中】【現場リムーブ時】キャラを1枚まで選び、ターン終了時まで元のLPを0にする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		朝ケ夜		{"「元のLPを0にする」とは何ですか？":"そのキャラにもともと書かれているLPが0として扱われるようになります。そのため、能力や効果によって受けている修整（プラスやマイナス）は残ります。","【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。"}
