cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B05088	0586	大和敢助	黄	7	6000	1	SR	警察|長野県警	1743742488544993.jpg	【絆上原由衣】【自分ターン中】AP＋1000\n【自分ターン中】【ターン1】自分のリムーブエリアにある〚特徴［長野県警］〛のキャラがリムーブエリアから離れたとき、キャラを1枚まで選び、ターン終了時までAP－1000する。\n【パートナー黄】【宣言】【ターン1】〚リムーブエリアにある特徴［長野県警］のキャラを1枚デッキの下に移す〛：ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。				海老丸ベベ		●【絆】\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に有効になる能力です。（パートナーでは条件を満たしません。）\n\n●【自分ターン中】能力\n\nQ：自分のターン中にリフレッシュが発生し、特徴［長野県警］のキャラがあるリムーブエリアのカードをシャッフルしてデッキに置いた場合、この能力は発動しますか？\nA：はい。（他の条件を満たしていれば）発動します。\n\n●【宣言】能力\n\nQ：【宣言】能力の「リムーブエリアにある特徴［長野県警］のキャラを1枚デッキの下に移す」は、相手のカードを移すことができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。
B05089	0587	上原由衣	黄	6	5000	1	R	警察|長野県警	1743742488549073.jpg	【事件編】【登場時】カードを1枚引く。\n【解決編】【登場時】ターン終了時までこのキャラは〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）を持つ。				海老丸ベベ		
B05007	0513	妃英理	青	7	5000	1	R	弁護士	1745322178395678.jpg	【登場時】このキャラをスリープさせてもよい。そうした場合、手札からレベル6以下の〚カード名［工藤新一］〛かレベル6以下の〚特徴［毛利探偵事務所］〛のキャラを1枚まで登場させ、カードを1枚引く。\n【絆毛利小五郎】【宣言】【ターン1】〚手札を1枚リムーブする〛：このターン中、自分の現場にいる〚特徴［毛利探偵事務所］〛のキャラがアクションしたとき、アクション終了時まで相手は【カットイン】を使用できない。						●【登場時】能力\n\nQ：このキャラをスリープさせ、キャラを1枚も登場させずにカードを1枚引くことはできますか？\nA：はい。キャラを1枚も登場させないことは可能で、その場合もカードを1枚引きます。\n\nQ：すでに自分の現場にキャラが5枚いる場合、【登場時】能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりのこのキャラをリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。（このキャラの【登場時】能力の「カードを1枚引く。」までを行ってから解決します。）\n\n●【宣言】能力\n\nQ：この【宣言】能力の効果は、使用した後でこのキャラが現場を離れても有効ですか？\nA：はい。能力を使用したターン中は有効です。\n\nQ：この【宣言】能力の効果は、使用した後で登場した特徴［毛利探偵事務所］のキャラのアクションでも有効ですか？\nA：はい。能力を使用したターン中は有効です。\n\nQ：「～のキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してアクションするキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。\n\nQ：「～のキャラがアクションしたとき」が発動するのは、そのターン中に1回までですか？\nA：いいえ。条件を満たすたびに発動します。（【ターン1】は、この【宣言】能力を使用できる回数です。）\n\nQ：「～のキャラがアクションしたとき」が発動しているアクション中、相手は【変装】できますか？\nA：はい。【カットイン】と【変装】は異なるので可能です。\n\n●【絆】\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に有効になる能力です。（パートナーでは条件を満たしません。）
B05011	0517	雨城瑠璃	青	3	2000	1	C	女優	1745322178400089.jpg	【ターン1】自分の現場にいる〚カード名［毛利小五郎］〛が推理したとき、カードを1枚引く。						Q：この能力は、どのタイミングで発動しますか？\nA：推理を宣言し、カード名［毛利小五郎］のキャラをスリープさせた時点で発動します（相手のミスリードや、証拠の獲得よりも前です）。\n\nQ：自分のカード名［毛利小五郎］のパートナーが推理したとき、この能力は発動しますか？\nA：いいえ、発動しません。\n\nQ：LP0のキャラで推理しても発動しますか？\nA：はい。LPに関係なく推理したら発動します。\n\nQ：【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）
B05014	0520	工藤新一	青	7	5000	1	C	探偵|高校生	1745322178405325.jpg	〚突撃〛（登場したターンからすぐにアクションできる）\nターン終了時、このキャラがスリープ状態で現場にいる場合、このキャラを手札に移し、自分のリムーブエリアにあるレベル3以下の〚カード名［江戸川コナン］〛を1枚まで選び、スリープ状態で登場させる。						●「ターン終了時、～」能力\n\nQ：ターン終了時、このキャラがスリープ状態で現場にいる場合、このキャラを必ず手札に移さなければなりませんか？\nA：はい。「～してもよい」ではないので必ず手札に移します。そのうえで、自分のリムーブエリアにあるレベル3以下のカード名［江戸川コナン］は1枚も選ばない（登場させない）ことが可能です。\n\nQ：この能力は相手のターン終了時にも発動しますか？\nA：はい。自分と相手のどちらのターン終了時にも発動します。
B05019	0525	中道和志	青	4	4000	1	C	警察|千葉県警	1745322178410995.jpg	自分の現場にいる〚カード名［毛利小五郎］〛が推理したとき、このキャラをリムーブしてもよい。そうした場合、LP0のキャラを1枚まで選び、ターン終了時までLP＋1する。						Q：この能力は、どのタイミングで発動しますか？\nA：推理を宣言し、カード名［毛利小五郎］のキャラをスリープさせた時点で発動します（相手のミスリードや、証拠の獲得よりも前です）。\n\nQ：自分のカード名［毛利小五郎］のパートナーが推理したとき、この能力は発動しますか？\nA：いいえ、発動しません。\n\nQ：選ぶLP0のキャラは、いま推理したカード名［毛利小五郎］でなければなりませんか？\nA：いいえ、LP0であればどのキャラでも選べます。\n\nQ：元のLPが0で、能力などによってLPが1以上になっているキャラを選ぶことはできますか？\nA：いいえ。元のLPではなく、効果の解決時点でLP0のキャラを選ぶことができます。
B05020	0526	吉田歩美	青	3	2000	1	C	少年探偵団	1745322178415415.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から1枚見る。その中から〚カード名［江戸川コナン］〛か〚［灰原哀］〛か〚［小嶋元太］〛か〚［円谷光彦］〛を1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					Q：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。
B05028	0532	服部平蔵	緑	8	7000	2	SR	警察|大阪府警	1745322178435572.jpg	【パートナー緑】【宣言】【ターン1】自分か相手の現場にいるキャラに裏向きでセットされているカードを1枚リムーブしてもよい。そうした場合、AP8000以下のキャラを1枚まで選び、リムーブする。\n【宣言】【スリープ】：自分の現場にいる〚特徴［警察］〛のキャラを1枚までと、相手の現場にいるキャラを1枚まで選び、持ち主のデッキのカードを上から1枚裏向きで選んだキャラにセットする。				五月とに		●【宣言】能力（1つ目）\n\nQ：「カードを裏向きでセットする」とは何ですか？\nA：キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？ \nA：裏向きでセットされているカードの表面は確認できません。\n\n●【宣言】能力（2つ目）\n\nQ：自分の現場にいる特徴［警察］のキャラと、相手の現場にいるキャラをどちらか1枚だけ選ぶことはできますか？\nA：はい、可能です。
B05029	0533	大岡紅葉	緑	7	5000	1	R	高校生	1745322178439599.jpg	【宣言】【スリープ】：自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。\n【パートナー緑】【宣言】【ターン1】自分か相手の現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブしてもよい。（自分と相手で1枚ずつリムーブできる）そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。				PUCO		Q：「カードを裏向きでセットする」とは何ですか？\nA：キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？\nA：裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。
B05031	0535	伊織無我	緑	5	5000	1	C	執事	1745322178444096.jpg	【登場時】相手の現場にいるキャラを1枚まで選び、相手のデッキのカードを上から1枚裏向きでセットする。\n【宣言】【スリープ】〚リムーブエリアに移す〛：手札からレベル6以下の〚カード名［大岡紅葉］〛のキャラを1枚まで登場させるか、自分のリムーブエリアにあるレベル6以下の〚カード名［大岡紅葉］〛を1枚まで選び、登場させる。						●【登場時】能力\n\nQ：「カードを裏向きでセットする」とは何ですか？\nA：キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？\nA：裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。\n\n●【宣言】能力\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B05032	0536	大滝悟郎	緑	4	4000	1	C	警察|大阪府警	1745322178449693.jpg	【現場リムーブ時】コンタクトによってリムーブされた場合、スリープ状態のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）		【ヒラメキ】【解決編】アクション中のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）				●【現場リムーブ時】能力\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。\n\nQ：《ジン/0086/B01098》の【カットイン】によるリムーブで「コンタクトによってリムーブされた場合」の条件を満たしますか？\nA：いいえ。これは効果によるリムーブに該当するので満たしません。\n\n●【ヒラメキ】\n\nQ：「アクション中のキャラ」はどのキャラのことですか？\nA：現時点でのアクションを行っているキャラを指します。【ヒラメキ】においてはアクション［事件］でこのカードの【ヒラメキ】を発動させたキャラが該当することになります。
B05033	0537	楠川探偵	緑	4	4000	1	C	探偵	1745322178456975.jpg	自分の現場にいる〚特徴［探偵］〛のキャラは、コスト（【スリープ】を含む）を支払う代わりにこのキャラを現場からリムーブすることで【宣言】能力を宣言できる。						Q：このキャラの能力はどのように使用しますか？\nA：自分の現場にいる特徴［探偵］のキャラの【宣言】能力を使用する際に、このキャラを現場からリムーブすることでコスト（：の左側にある【スリープ】や太字のテキスト）を支払わなくてよくなります。また、リムーブせずにコストを支払って【宣言】能力を使用することもできます。\n例として《毛利小五郎/0416/B04011》の【宣言】能力を使用する際にこのキャラをリムーブすることで、現場にいるカード名［江戸川コナン］を1枚デッキの下に移すことなく能力を使用できます。\n\nQ：コストを支払う代わりにこのキャラをリムーブして使用した【ターン1】のある【宣言】能力は、このターンにもう1回使用できますか？\nA：いいえ、【ターン1】は使用そのものの回数制限なので《楠川探偵/0537/B05033》の能力を使用しても影響しません（1ターンに1回しか使用できません）。\n\nQ：【宣言】能力が有効になるための条件（【解決編】アイコンなど）や、「～場合に宣言できる。」などの条件を満たしていない場合、このキャラをリムーブすることでその【宣言】能力を使用できますか？\nA：いいえ、【宣言】能力は使用する条件を満たしている必要があります。
B05034	0538	国末照明	緑	4	3000	1	C	大学生	1745322178460794.jpg	【相手ターン中】【現場リムーブ時】自分のリムーブエリアにある【緑】のイベントを1枚まで選び、手札に加える。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある【緑】のイベントを1枚まで選び、手札に加える。				●【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。
B05035	0539	遠山和葉	緑	5	5000	0	C	高校生	1745322178465846.jpg	【登場時】自分のデッキのカードを上から1枚公開する。公開したカードが〚カード名［服部平次］〛か〚［遠山和葉］〛の場合、手札に加えてもよい。公開したカードを手札に加えなかった場合、裏向きでこのキャラにセットする。						●【登場時】能力\n\nQ：公開したカードがカード名［服部平次］か［遠山和葉］以外の場合はどうなりますか？\nA：手札に加えられないので、このキャラにセットします。もしも効果を解決するまでにこのキャラが現場を離れていた場合は、「裏向きでこのキャラにセットする」が実行できないので、公開したカードはそのままデッキの上に戻すことになります。\n\nQ：この効果によってこのキャラにセットした裏向きのカードは、ほかの効果などによって（このキャラに）セットされた裏向きのカードと区別する必要がありますか？\nA：はい。どの効果によってセットされたカードなのかは判別できる必要があります。セットする位置や順番などによって管理してください。\n\nQ：「カードを裏向きでセットする」とは何ですか？\nA：キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？\nA：裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。
B05036	0540	服部平次	緑	2	1000	1	C	探偵|高校生	1745322178470324.jpg		【カットイン】【パートナー緑】AP＋1000、自分の事件が【緑】以外の色を持たない場合、カードを1枚引く。（コンタクト中に手札からリムーブして使う）					
B05037	0541	桧原ひかる	緑	2	1000	1	C	メイド	1745322178475886.jpg	【宣言】【スリープ】〚FILEエリアにあるカードを上から1枚リムーブする〛：カードを2枚引く。						●【宣言】能力\n\nQ：【宣言】能力の「FILEエリアにあるカードを上から1枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：FILEエリアにある（【アシスト】した）パートナーカードをリムーブすることはできますか？\nA：いいえ。パートナーカードを除いて上から1枚をリムーブします。
B05040	0544	ロバート・テイラー	緑	3	3000	1	C	カメラマン	1745322178480249.jpg		【カットイン】【自分ターン中】手札を1枚リムーブしてもよい。そうした場合、リムーブしたカードのレベル1につき、AP＋1000（自分のターンのコンタクト中に手札からリムーブして使う）					Q：このカードは相手のターン中に【カットイン】で使えますか？\nA：使うことはできますが、何も起こりません。（手札を1枚リムーブすることもできません。）
B05046	0548	鈴木園子	白	8	7000	1	SR	高校生|鈴木財閥	1745322205497111.jpg	自分のターン終了時、自分の手札が4枚以下の場合、カードを1枚引く。\n【登場時】レベル7以下のキャラを1枚まで選び、リムーブする。\n【宣言】〚手札から特徴［鈴木財閥］のキャラを1枚リムーブする〛：キャラを1枚まで選び、スリープさせる。				あす		●【宣言】能力\n\nQ：この能力は、1ターンに何回でも使用できますか？\nA：はい。【ターン1】がないので（コストを支払うごとに）何回でも使用できます。
