cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B09007P	0952	脇田兼則	青	7	5000	1	RP	寿司職人	1775608802632581.jpg	【パートナー黒】【解決編】【登場時】このキャラをリムーブしてもよい。そうした場合、手札からレベル8以下の〚カード名［ラム］〛を1枚まで登場させる。\n【相手ターン中】【現場リムーブ時】カードを1枚引く。				犬		●【登場時】能力\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B09008	0953	赤木英雄	青	6	5000	0	C	サッカー選手	1775608802640706.jpg	このキャラがAP6000以上の場合、このキャラは〚突撃〛（名乗り状態でもアクションできる）を持つ。\n【登場時】手札を1枚リムーブしてもよい。そうした場合、自分か相手の現場にいるキャラにセットされているカードを1枚まで選び、リムーブする。						●「このキャラがAP6000以上の場合」能力\n\nQ：この能力では、どのようにこのキャラが突撃を持つのでしょうか？\nA：この能力は発動するものではなく、有効である（このキャラがAP6000以上である）限り自動的に突撃を持ちます。逆に、有効でなくなった時点で突撃はなくなります。\n\nQ：名乗り状態のこのキャラが（能力によって突撃を持った状態で）アクションし、アクション中に能力の条件を満たさなくなりました。アクションはどうなりますか？\nA：そのまま継続します。すでに行っているアクションは、アクションできる条件を途中で満たさなくなっても終了することはありません。
B09009	0954	赤木守	青	2	1000	0	C		1775608802648489.jpg	【自分ターン中】自分の現場にいる〚特徴［サッカー選手］〛のキャラをAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚特徴［サッカー選手］〛のキャラを1枚まで選び、手札に加える。				●【自分ターン中】能力\n\nQ：この能力では特にキャラを選んだりしませんが、どのようにキャラをAP＋1000するのでしょうか？\nA：「自分の現場にいる特徴［サッカー選手］のすべてのキャラ」をAP＋1000します。（この能力は発動するものではなく、有効である限り自動的に影響を及ぼします。）
B09010	0955	阿笠博士	青	7	5000	1	C	発明家	1775608802657577.jpg	【FILE6】【宣言】【スリープ】：自分のリムーブエリアにある、レベル4のそれぞれカード名の異なる〚特徴［少年探偵団］〛のキャラを2枚まで選び、登場させる。自分のFILEエリアにあるカードを上から1枚リムーブする。						Q：自分のFILEエリアにあるカードが6枚の場合、（効果によって1枚リムーブしますが）この【宣言】能力を使用することはできますか？\nA：はい、使用できます。\n\nQ：すでに自分の現場にキャラが4枚以上いる場合、この能力でキャラを2枚現場に登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラが最終的に5枚になるように、もともと現場にいるキャラをリムーブして登場させることができます。（これを「スイッチ」と言います。）その際、このキャラをリムーブすることもできますが、その場合も効果は「自分のFILEエリアにあるカードを上から1枚リムーブする。」まで解決します。\n※スイッチでは、この能力によって登場させるキャラをリムーブすることはできません。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。（この【宣言】能力の効果を解決してから解決することができます。能力が複数発動した場合、プレイヤーの好きな順番で解決できます。）\n\nQ：FILEエリアにある（【アシスト】した）パートナーカードをリムーブすることはできますか？\nA：いいえ。パートナーカードを除いて上から1枚をリムーブします。\n\nQ：【FILE（6）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。
B09010P	0955	阿笠博士	青	7	5000	1	CP	発明家	1775608802666585.jpg	【FILE6】【宣言】【スリープ】：自分のリムーブエリアにある、レベル4のそれぞれカード名の異なる〚特徴［少年探偵団］〛のキャラを2枚まで選び、登場させる。自分のFILEエリアにあるカードを上から1枚リムーブする。				あす		Q：自分のFILEエリアにあるカードが6枚の場合、（効果によって1枚リムーブしますが）この【宣言】能力を使用することはできますか？\nA：はい、使用できます。\n\nQ：すでに自分の現場にキャラが4枚以上いる場合、この能力でキャラを2枚現場に登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラが最終的に5枚になるように、もともと現場にいるキャラをリムーブして登場させることができます。（これを「スイッチ」と言います。）その際、このキャラをリムーブすることもできますが、その場合も効果は「自分のFILEエリアにあるカードを上から1枚リムーブする。」まで解決します。\n※スイッチでは、この能力によって登場させるキャラをリムーブすることはできません。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。（この【宣言】能力の効果を解決してから解決することができます。能力が複数発動した場合、プレイヤーの好きな順番で解決できます。）\n\nQ：FILEエリアにある（【アシスト】した）パートナーカードをリムーブすることはできますか？\nA：いいえ。パートナーカードを除いて上から1枚をリムーブします。\n\nQ：【FILE（6）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。
B09011	0956	灰原哀	青	4	3000	1	C	少年探偵団|科学者	1775608802674030.jpg	【宣言】【ターン1】自分の現場にいる元のLPが0でレベル4の〚特徴［少年探偵団］〛のすべてのキャラを、ターン終了時まで元のLPを1にする。		【ヒラメキ】自分のリムーブエリアにあるLP0の〚特徴［少年探偵団］〛のキャラを1枚まで選び、手札に加える。				●【宣言】能力\n\nQ：「元のLPを1にする」とは何ですか？\nA：そのキャラにもともと書かれているLPが1として扱われるようになります。そのため、能力や効果によって受けている修整（プラスやマイナス）は残ります。\n\nQ：この【宣言】能力の効果は、使用した後でこのキャラが現場を離れても有効ですか？\nA：はい。能力を使用したターン中は有効です。\n\nQ：この【宣言】能力の効果は、使用した後で登場したキャラも影響を受けますか？\nA：いいえ。使用した時点で現場にいるキャラのみ影響を受けます。
B09011P	0956	灰原哀	青	4	3000	1	CP	少年探偵団|科学者	1775608802682814.jpg	【宣言】【ターン1】自分の現場にいる元のLPが0でレベル4の〚特徴［少年探偵団］〛のすべてのキャラを、ターン終了時まで元のLPを1にする。		【ヒラメキ】自分のリムーブエリアにあるLP0の〚特徴［少年探偵団］〛のキャラを1枚まで選び、手札に加える。		あす		●【宣言】能力\n\nQ：「元のLPを1にする」とは何ですか？\nA：そのキャラにもともと書かれているLPが1として扱われるようになります。そのため、能力や効果によって受けている修整（プラスやマイナス）は残ります。\n\nQ：この【宣言】能力の効果は、使用した後でこのキャラが現場を離れても有効ですか？\nA：はい。能力を使用したターン中は有効です。\n\nQ：この【宣言】能力の効果は、使用した後で登場したキャラも影響を受けますか？\nA：いいえ。使用した時点で現場にいるキャラのみ影響を受けます。
B09012	0957	江戸川コナン	青	2	1000	1	C	探偵|毛利探偵事務所|少年探偵団	1775608802715010.jpg		【カットイン】【自分ターン中】AP＋3000（自分のターンのコンタクト中に手札からリムーブして使う）					●【カットイン】\n\nQ：このカードは相手のターン中に【カットイン】で使えますか？\nA：使うことはできますが、何も起こりません。
B09012P	0957	江戸川コナン	青	2	1000	1	CP	探偵|毛利探偵事務所|少年探偵団	1775608818960334.jpg		【カットイン】【自分ターン中】AP＋3000					●【カットイン】\n\nQ：このカードは相手のターン中に【カットイン】で使えますか？\nA：使うことはできますが、何も起こりません。
B09013	0958	妃英理	青	7	5000	1	C	弁護士	1775608818969725.jpg	【絆毛利小五郎】【登場時】LP1以上のキャラを1枚まで選び、スリープさせる。\n【ターン1】自分の現場にいる、〚カード名［毛利小五郎］〛かAP8000以上のキャラがアクションしたとき、このキャラをスリープさせてもよい。そうした場合、レベル7以下のスリープ状態のキャラを1枚まで選び、リムーブする。						●【ターン1】能力\n\nQ：この能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してアクションする（能力の条件を満たしている）キャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。\n\nQ：アクションで指定したキャラを選んでリムーブすることはできますか？\nA：はい、可能です。リムーブした場合、アクションはそこで終了します。\n\nQ：自分の現場にいる（カード名［毛利小五郎］以外の）AP8000未満のキャラがアクションし、このキャラ以外の「アクションしたとき」の能力によってAP8000以上になりました。その場合、このキャラの能力は発動しますか？\nA：いいえ。すでに「アクションしたとき」の能力が発動するタイミングを過ぎているので、発動しません（【ターン1】も消費されません）。\n\nQ：【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\nQ：この能力が発動したとき、このキャラをスリープさせませんでした。この場合、次に条件を満たしたときに能力は発動しますか？\nA：いいえ。このキャラをスリープさせなかった場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。
B09014	0959	小嶋元太	青	4	4000	0	C	少年探偵団	1775608818978386.jpg	【相手ターン中】【ターン1】このキャラがガードしたとき、自分の現場に〚カード名［小嶋元太］〛以外のレベル4の〚特徴［少年探偵団］〛のキャラがいる場合、ターン終了時までこのキャラをAP＋2000する。						Q：このキャラが能力によってAP＋2000され、その後で自分の現場にカード名［小嶋元太］以外のレベル4の特徴［少年探偵団］のキャラがいなくなった場合、AP＋2000はなくなりますか？\nA：いいえ。すでに解決済みの効果なのでなくなりません。
B09015	0960	円谷朝美	青	5	5000	1	C		1775608818986973.jpg	【相手ターン中】【現場リムーブ時】自分のリムーブエリアにある、〚カード名［円谷光彦］〛かレベル4の〚特徴［少年探偵団］〛のキャラを1枚まで選び、手札に加える。						Q：カード名［円谷光彦］は、レベル4以外のキャラでも選んで手札に加えることができますか？\nA：はい、可能です。
B09016	0961	円谷光彦	青	4	3000	0	C	少年探偵団	1775608818995429.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）\n【相手ターン中】【ターン1】このキャラが〚ミスリード〛したとき、自分の現場に〚カード名［円谷光彦］〛以外のレベル4の〚特徴［少年探偵団］〛のキャラがいる場合、このキャラをアクティブにする。						●ミスリード\n\nQ：「ミスリード1」とはなんですか？\nA：相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。\n\nQ：「ミスリード」は1回の推理に対して複数行えますか？\nA：はい。1回につき何枚でも同時に行えます。\n\n●【相手ターン中】能力\n\nQ：アクティブにしたこのキャラで、現在の推理に対してさらにミスリードすることはできますか？\nA：いいえ。この能力を解決した時点で「ミスリード」できるタイミングを過ぎているのでできません。（このターン中で以降に行われた推理に対してはミスリードすることができます。）
B09017	0962	吉田歩美	青	4	3000	0	C	少年探偵団	1775608819004636.jpg	【相手ターン中】自分の現場に〚カード名［吉田歩美］〛以外のレベル4の〚特徴［少年探偵団］〛のキャラがいる場合、相手は【カットイン】を使用できない。						●【相手ターン中】能力\n\nQ：この能力が有効な場合、相手は【変装】できますか？\nA：はい。【カットイン】と【変装】は異なるので可能です。
B09018	0963	量子	青	4	3000	1	C	高校生	1775608819013414.jpg	【事件青＆緑】【登場時】手札から〚特徴［高校生］〛のキャラを1枚リムーブしてもよい。そうした場合、カードを2枚引く。						
B09021	0965	服部平次	緑	8	7000	2	SR	探偵|高校生	1775608819055474.jpg	【登場時】レベル8以下のキャラを1枚まで選び、リムーブする。\n【事件青＆緑】【宣言】【ターン1】相手のFILEエリアにあるカードを上から1枚表向きにする。相手のFILEエリアにある1番上のカードがキャラの場合、キャラを1枚まで選び、ターン終了時までAP＋1000する。						●【宣言】能力\n\nQ：相手のFILEエリアにある1番上のカードがすでに表向きの場合はどうなりますか？\nA：「上から1枚表向きにする」効果では何も起こりませんが、1番上のカードがキャラの場合はキャラを1枚まで選び、ターン終了時までAP＋1000できます。
B09021P	0965	服部平次	緑	8	7000	2	SRP	探偵|高校生	1775608819065181.jpg	【登場時】レベル8以下のキャラを1枚まで選び、リムーブする。\n【事件青＆緑】【宣言】【ターン1】相手のFILEエリアにあるカードを上から1枚表向きにする。相手のFILEエリアにある1番上のカードがキャラの場合、キャラを1枚まで選び、ターン終了時までAP＋1000する。				あす		●【宣言】能力\n\nQ：相手のFILEエリアにある1番上のカードがすでに表向きの場合はどうなりますか？\nA：「上から1枚表向きにする」効果では何も起こりませんが、1番上のカードがキャラの場合はキャラを1枚まで選び、ターン終了時までAP＋1000できます。
B09022	0966	遠山和葉	緑	6	5000	1	R	高校生	1775608819073465.jpg	【パートナー緑】【解決編】【登場時】自分の現場にいるレベル6以上の〚特徴［探偵］〛のキャラを1枚スリープさせ、手札を1枚リムーブしてもよい。そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。この効果によって〚カード名［服部平次］〛か〚［江戸川コナン］〛をスリープさせた場合、カードを1枚引く。\n相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、カードを1枚引く。						Q：【パートナー（緑）】【解決編】を満たしていない場合、2つ目の（「相手の現場にいるキャラが～」の）能力は無効になりますか？\nA：いいえ。2つ目の能力は【パートナー（緑）】【解決編】を満たしていなくても有効です。
B09022P	0966	遠山和葉	緑	6	5000	1	RP	高校生	1775608819081466.jpg	【パートナー緑】【解決編】【登場時】自分の現場にいるレベル6以上の〚特徴［探偵］〛のキャラを1枚スリープさせ、手札を1枚リムーブしてもよい。そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。この効果によって〚カード名［服部平次］〛か〚［江戸川コナン］〛をスリープさせた場合、カードを1枚引く。\n相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、カードを1枚引く。				あす		Q：【パートナー（緑）】【解決編】を満たしていない場合、2つ目の（「相手の現場にいるキャラが～」の）能力は無効になりますか？\nA：いいえ。2つ目の能力は【パートナー（緑）】【解決編】を満たしていなくても有効です。
B09023	0967	沖田総司	緑	7	6000	0	R	高校生	1775608819089822.jpg	〚突撃〛（名乗り状態でもアクションできる）\n【事件青＆緑】相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、相手のFILEエリアにあるカードを上から1枚表向きにする。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		薫る石		●【事件（青）＆（緑）】能力\n\nQ：相手のFILEエリアにある1番上のカードがすでに表向きの場合はどうなりますか？\nA：その場合、「上から1枚表向きにする」効果では何も起こりません。
B09023P	0967	沖田総司	緑	7	6000	0	RP	高校生	1775608819098649.jpg	〚突撃〛（名乗り状態でもアクションできる）\n【事件青＆緑】相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、相手のFILEエリアにあるカードを上から1枚表向きにする。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		陽葉ヨウ		●【事件（青）＆（緑）】能力\n\nQ：相手のFILEエリアにある1番上のカードがすでに表向きの場合はどうなりますか？\nA：その場合、「上から1枚表向きにする」効果では何も起こりません。
