cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
D10013	0516	江戸川コナン	青	2	1000	1	D	探偵|毛利探偵事務所|少年探偵団	1761913165370391.jpg		【カットイン】【パートナー青】AP＋1000、自分の事件が【青】以外の色を持たない場合、カードを1枚引く。（コンタクト中に手札からリムーブして使う）					
D10014	0516	江戸川コナン	青	2	1000	1	D	探偵|毛利探偵事務所|少年探偵団	1761913165377815.jpg		【カットイン】【パートナー青】AP＋1000、自分の事件が【青】以外の色を持たない場合、カードを1枚引く。（コンタクト中に手札からリムーブして使う）					
D10015	0094	毛利小五郎	青	5	5000	0	D	探偵|毛利探偵事務所	1761913165384342.jpg	【パートナー青】〚突撃〛（登場したターンからすぐにアクションできる）						
D10016	0411	工藤新一	青	2	1000	1	D	探偵|高校生	1761913165392525.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D10017	0411	工藤新一	青	2	1000	1	D	探偵|高校生	1761913165400966.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D10018	0015	毛利蘭	青	2	1000	1	D	高校生|毛利探偵事務所|空手家	1761913165408535.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D10019	0015	毛利蘭	青	2	1000	1	D	高校生|毛利探偵事務所|空手家	1761913165415037.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D10020	0263	工藤新一	青	6	5000	1	D	探偵|高校生	1761913165422117.jpg	【パートナー青】【宣言】【スリープ】：レベル6以下の〚カード名［毛利蘭］〛のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［江戸川コナン］〛を1枚まで選び、手札に加える。				
D10021	0263	工藤新一	青	6	5000	1	D	探偵|高校生	1761835704407470.jpg	【パートナー青】【宣言】【スリープ】：レベル6以下の〚カード名［毛利蘭］〛のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［江戸川コナン］〛を1枚まで選び、手札に加える。				
D10022	0515	毛利蘭	青	5	5000	0	D	高校生|毛利探偵事務所|空手家	1761913181938533.jpg	【登場時】自分のキャラの能力によって登場した場合、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。\n【絆工藤新一】相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				●【登場時】能力\n\nQ：自分のイベントの効果によって登場した場合は突撃を持ちますか？\nA：いいえ、その場合は条件を満たしていません。\n\n●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に有効になる能力です。（パートナーでは条件を満たしません。）\n\nQ：自分の現場に《黒衣の騎士・スペイド（工藤新一）/0838/D10003》がいる場合も有効になりますか？\nA：はい。有効になります。
D10023	0176	毛利蘭	青	6	6000	0	D	高校生|毛利探偵事務所|空手家	1761913181950402.jpg	【絆工藤新一】【ターン1】このキャラが推理かアクションしたとき、自分のリムーブエリアにあるレベル5以下の〚カード名［妃英理］〛かレベル5以下の〚特徴［毛利探偵事務所］〛のキャラを1枚まで選び、登場させる。\n【相手ターン中】【現場リムーブ時】自分のリムーブエリアにある〚カード名［工藤新一］〛を1枚まで選び、手札に加える。						●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）\n\nQ：自分の現場に《黒衣の騎士・スペイド（工藤新一）/0838/D10003》がいる場合も有効になりますか？\nA：はい。有効になります。\n\nQ：「このキャラが推理かアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：推理かアクションを宣言し、そのキャラをスリープさせた時点で発動します（相手がミスリードやガードするかを決めるよりも前です）。\n\nQ：「このキャラが推理かアクションしたとき」の能力は、LP0の状態で推理しても発動しますか？\nA：はい、発動します。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。
