cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
PR032	0255	ジョディ・スターリング	赤	5	5000	1	PR	FBI	1721703853398161.jpg	【ターン1】自分の現場にいるキャラのアクション［事件］によって証拠を得たとき、このキャラをスリープさせてもよい。そうした場合、相手は手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）相手は手札を1枚リムーブする。				{"自分の現場にいるキャラのアクション［事件］によって証拠を得たとき、このキャラをスリープさせませんでした。そのターン中にもう一度アクション［事件］によって証拠を得たとき、このキャラをスリープさせて相手に手札をリムーブさせることはできますか":"いいえ。【ターン1】の能力がすでに一度発動しているので、そのターン中は条件を満たしても発動しません。","「自分の現場にいるキャラのアクション［事件］によって証拠を得たとき」の能力で、スリープ状態やスタン状態のこのキャラをスリープさせることはできますか":"いいえ、アクティブ状態のキャラでなければ「スリープさせる」ことはできません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）"}
PR033	0256	白鳥任三郎	黄	4	4000	1	PR	警察|警視庁	1721703853401734.jpg	【ターン1】相手が【カットイン】か【変装】を使用したとき、コンタクト中のキャラを1枚まで選び、このコンタクト中、AP－1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。\n				{"「相手が【変装】を使用したとき」の能力は、相手の【変装】したキャラの【変装時】能力とどちらを先に解決しますか？":"【変装】が完了した時点でどちらも未解決の状態なので、ターンプレイヤーから優先して解決します。"}
PR034	0109	遠山和葉	緑	3	2000	1	PR	高校生	1721703853405579.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR035	0257	毛利蘭	青	7	5000	0	PR	高校生|毛利探偵事務所|空手家	19130d8a06b20c.jpg	【登場時】カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［江戸川コナン］〛を1枚まで選び、手札に加える。				
PR036	0108	遠山和葉	緑	6	5000	1	PR	高校生	191c0afc20510e.jpg	【ターン1】このキャラか〚カード名［服部平次］〛が自分の現場に登場したとき、キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				{"このキャラが登場して「【ターン1】このキャラか～」の能力を解決したあとでカード名［服部平次］のキャラが登場した場合、もう一度その能力は発動しますか":"いいえ。【ターン1】の能力がすでに一度発動しているので、このターン中は条件を満たしても発動しません。","「【ターン1】このキャラか～」の能力で0枚を選びました（何もスリープさせませんでした）。この場合、次にカード名［服部平次］のキャラが登場したときにキャラをスリープさせることはできますか":"いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）"}
PR038	0122	中森青子	白	2	1000	1	PR	高校生	1917d97cd0911d.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR039	0215	中森青子	白	4	4000	1	PR	高校生	1922d21c53428b.jpg	【ターン1】自分の現場にいる〚特徴［怪盗］〛のキャラがアクションしたとき、ターン終了時までそのキャラをAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
PR040	0096	毛利蘭	青	3	2000	1	PR	高校生|毛利探偵事務所|空手家	1721703853411556.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR041	0399	大岡紅葉	緑	4	3000	1	PR	高校生	1727333980421957.jpg	【登場時】手札から【緑】のイベントを1枚リムーブしてもよい。そうした場合、カードを2枚引く。						
PR042	0400	鈴木園子	白	7	5000	1	PR	高校生|鈴木財閥	1727333980428186.jpg	【パートナー青】【登場時】手札を1枚リムーブしてもよい。そうした場合、自分のリムーブエリアにあるレベル4以下の〚特徴［少年探偵団］〛のキャラを2枚まで選び、スリープ状態で登場させる。						{"【登場時】能力で手札からリムーブしたカードを選んで登場させることはできますか？":"はい。レベル4以下の特徴［少年探偵団］のキャラであれば選んで登場させることができます。","条件を満たすカードが2枚以上あった場合でも、その中から1枚のみ登場させたり、1枚も登場させないことはできますか？":"はい、可能です。","すでに自分の現場にキャラが4枚以上ある場合、このカードの効果でキャラを2枚現場に登場させることはできますか？":"はい、可能です。その場合は自分の現場にいるキャラが最終的に5枚になるように、もともと現場にいるキャラをリムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりの《鈴木園子/0400/PR042》をリムーブすることもできます。"}
PR043	0401	世良真純	赤	6	5000	1	PR	赤井家	1727333980431114.jpg	【登場時】自分の現場に〚カード名［沖矢昴］〛かこのキャラ以外の〚特徴［赤井家］〛のキャラがいる場合、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。						{"このキャラが【登場時】能力で突撃を持ったあと、自分の現場からカード名［沖矢昴］やこのキャラ以外の特徴［赤井家］のキャラがいなくなった場合、このキャラは突撃を失いますか？":"いいえ、失いません。","このキャラが現場に登場したとき、自分の現場にカード名［沖矢昴］やこのキャラ以外の特徴［赤井家］のキャラはいませんでしたが、その後で現場に登場しました。【登場時】能力で突撃を持つことはできますか？":"いいえ、【登場時】能力が発動した時点で自分の現場に条件を満たすキャラがいなければ突撃を持つことはできません。"}
PR044	0402	諸伏高明	黄	2	1000	1	PR	警察|長野県警	1727333980434565.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR045	0399	大岡紅葉	緑	4	3000	1	PR	高校生	1727333980438394.jpg	【登場時】手札から【緑】のイベントを1枚リムーブしてもよい。そうした場合、カードを2枚引く。						
PR046	0400	鈴木園子	白	7	5000	1	PR	高校生|鈴木財閥	1727333980441051.jpg	【パートナー青】【登場時】手札を1枚リムーブしてもよい。そうした場合、自分のリムーブエリアにあるレベル4以下の〚特徴［少年探偵団］〛のキャラを2枚まで選び、スリープ状態で登場させる。						{"【登場時】能力で手札からリムーブしたカードを選んで登場させることはできますか？":"はい。レベル4以下の特徴［少年探偵団］のキャラであれば選んで登場させることができます。","条件を満たすカードが2枚以上あった場合でも、その中から1枚のみ登場させたり、1枚も登場させないことはできますか？":"はい、可能です。","すでに自分の現場にキャラが4枚以上ある場合、このカードの効果でキャラを2枚現場に登場させることはできますか？":"はい、可能です。その場合は自分の現場にいるキャラが最終的に5枚になるように、もともと現場にいるキャラをリムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりの《鈴木園子/0400/PR042》をリムーブすることもできます。"}
PR047	0401	世良真純	赤	6	5000	1	PR	赤井家	1727333980444500.jpg	【登場時】自分の現場に〚カード名［沖矢昴］〛かこのキャラ以外の〚特徴［赤井家］〛のキャラがいる場合、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。						{"このキャラが【登場時】能力で突撃を持ったあと、自分の現場からカード名［沖矢昴］やこのキャラ以外の特徴［赤井家］のキャラがいなくなった場合、このキャラは突撃を失いますか？":"いいえ、失いません。","このキャラが現場に登場したとき、自分の現場にカード名［沖矢昴］やこのキャラ以外の特徴［赤井家］のキャラはいませんでしたが、その後で現場に登場しました。【登場時】能力で突撃を持つことはできますか？":"いいえ、【登場時】能力が発動した時点で自分の現場に条件を満たすキャラがいなければ突撃を持つことはできません。"}
PR048	0402	諸伏高明	黄	2	1000	1	PR	警察|長野県警	1727333980448014.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR049	0212	黒羽盗一	白	5	5000	1	PR	マジシャン	19304c0ead48f.jpg	【登場時】自分の現場にいる⁅白⁆のキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットし、ターン終了時までAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
PR050	0085	ウォッカ	黒	4	5000	0	PR	黒ずくめの組織	19304c7ebae73.jpg		【カットイン】カードを2枚引き、手札を1枚リムーブする。（コンタクト中に手札からリムーブして使う）			ニジハヤシ		
PR051	0086	ジン	黒	6	6000	1	PR	黒ずくめの組織	1932d394c1021d.jpg		【カットイン】【自分ターン中】（自分のターンのコンタクト中に手札からリムーブすることで発動する）コンタクト中のすべてのキャラをリムーブする。					
PR052	0179	江戸川コナン	青	3	2000	1	PR	探偵|毛利探偵事務所|少年探偵団	1932d3c0fa1276.jpg		【カットイン】【自分ターン中】AP＋3000（自分のターンのコンタクト中に手札からリムーブして使う）					
PR053	0093	工藤新一	青	8	7000	2	PR	探偵|高校生	1732542002084200.jpg	【パートナー青】【登場時】手札を1枚リムーブしてもよい。そうした場合、AP8000以下のキャラを1枚まで選び、リムーブする。						
PR058	0157	高木渉	黄	4	4000	1	PR	警察|警視庁	1732542002091600.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）			猫囃子		
PR059	0403	毛利小五郎	青	5	6000	0	PR	探偵|毛利探偵事務所	1732542002095067.jpg	【解決編】【登場時】キャラを1枚まで選び、スリープさせる。（自分の事件が解決編になっている場合、この能力か効果を使える）						
PR060	0404	服部平次	緑	5	4000	1	PR	探偵|高校生	1732542002099321.jpg	【解決編】【登場時】相手の現場にスリープ状態かスタン状態のキャラが合わせて2枚以上いる場合、レベル7以下のスリープ状態のキャラを1枚まで選び、リムーブする。（自分の事件が解決編になっている場合、この能力か効果を使える）						{"「スタン状態のキャラ」とはなんですか？":"「スタンさせる」効果を受け、カードが上下逆向きになっているキャラのことです。","スタン状態のキャラを選ぶことはできますか？":"いいえ、できません。"}
PR061	0405	中森銀三	白	4	4000	1	PR	警察|警視庁	1732542002102912.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から〚特徴［警察］〛か〚特徴［怪盗］〛を持つキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
PR063	0403	毛利小五郎	青	5	6000	0	PR	探偵|毛利探偵事務所	1732542002110411.jpg	【解決編】【登場時】キャラを1枚まで選び、スリープさせる。（自分の事件が解決編になっている場合、この能力か効果を使える）						
PR064	0404	服部平次	緑	5	4000	1	PR	探偵|高校生	1732542002113285.jpg	【解決編】【登場時】相手の現場にスリープ状態かスタン状態のキャラが合わせて2枚以上いる場合、レベル7以下のスリープ状態のキャラを1枚まで選び、リムーブする。（自分の事件が解決編になっている場合、この能力か効果を使える）						{"「スタン状態のキャラ」とはなんですか？":"「スタンさせる」効果を受け、カードが上下逆向きになっているキャラのことです。","スタン状態のキャラを選ぶことはできますか？":"いいえ、できません。"}
PR065	0405	中森銀三	白	4	4000	1	PR	警察|警視庁	1732542002117117.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から〚特徴［警察］〛か〚特徴［怪盗］〛を持つキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
PR054	0259	灰原哀	青	5	4000	1	PR	少年探偵団|科学者	1936be3841f135.jpg	【登場時】カードを1枚引く。\n【相手ターン中】【現場リムーブ時】自分は手札を1枚リムーブする。						
PR055	0378	ベルモット	黒	6	5000	1	PR	黒ずくめの組織	193f20d019b166.jpg	【変装時】カードを1枚引く。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）		【変装】【FILE6】（コンタクト中のキャラと入れ替わって手札から出る。入れ替わったキャラはデッキの下に移す）			
PR068	0063	世良真純	赤	2	1000	1	PR	探偵|高校生|赤井家	193f2114561d6.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）			コウサク		
PR056	0095	毛利蘭	青	6	6000	0	PR	高校生|毛利探偵事務所|空手家	1940624aa71144.jpg	【宣言】【ターン1】キャラを1枚まで選び、ターン終了時までAP＋1000する。\n【登場時】キャラを1枚まで選び、ターン終了時までAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
PR057	0012	灰原哀	青	4	4000	1	PR	少年探偵団|科学者	1940647021339e.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【青】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
PR081	0198	大岡紅葉	緑	3	2000	1	PR	高校生	1737462993032286.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR082	0109	遠山和葉	緑	3	2000	1	PR	高校生	1737462993138037.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）			かわすみ		
PR083	0122	中森青子	白	2	1000	1	PR	高校生	1737462993143165.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）			猫囃子		
PR084	0480	妃英理	青	3	2000	1	PR	弁護士	1737462993147544.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から1枚見る。その中から〚特徴［毛利探偵事務所］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
PR085	0481	沖矢昴	赤	4	4000	1	PR	大学院生	1737462993152141.jpg	【登場時】キャラを1枚まで選び、ターン終了時まで〚ブレット〛（このキャラのアクションはガードできない）を与える。		【ヒラメキ】（証拠からリムーブされるときに発動する）このカードを手札に加える。				{"このカードが相手のアクション［事件］によってリムーブされるとき、手札に加えずそのままリムーブすることは可能ですか？":"はい、可能です。【ヒラメキ】は発動させないことを選択できます。"}
PR086	0482	伊達航	黄	5	5000	1	PR	警察|警視庁	1737462993157692.jpg	このキャラのアクション終了時、このキャラを現場からデッキの下に移してもよい。そうした場合、カードを1枚引き、手札からレベル6以下の〚特徴［警察］〛のキャラを1枚までスリープ状態で登場させる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				{"このキャラがアクション中に現場を離れた場合、このキャラをデッキの下に移すことはできますか？":"いいえ。このキャラが現場を離れる⇒アクションが終了するという順番で進行するので、アクション終了時に現場にいないキャラの能力はそもそも発動しません。","このキャラの能力によって登場させたキャラには、このキャラの受けていた効果は引き継がれますか？":"いいえ。【変装】ではないので引き継がれません。","能力や効果によって登場したキャラの【登場時】能力は発動しますか？":"はい、発動します。"}
PR087	0483	バーボン	黒	6	6000	1	PR	黒ずくめの組織	1737462993162503.jpg		【カットイン】【解決編】カードを1枚引く。【黒】のキャラに【カットイン】する場合、AP＋1000（コンタクト中に手札からリムーブして使う）					{"このカードは自分の事件が事件編の場合に【カットイン】で使えますか？":"使うことはできますが、何も起こりません。","このカードは【黒】以外のキャラに【カットイン】できますか？":"はい、可能です。AP＋1000されませんがカードを1枚引きます。"}
PR088	0109	遠山和葉	緑	3	2000	1	PR	高校生	1737462993166015.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）			かわすみ		
PR089	0122	中森青子	白	2	1000	1	PR	高校生	1737462993171158.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）			猫囃子		
PR090	0480	妃英理	青	3	2000	1	PR	弁護士	1737462993175776.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から1枚見る。その中から〚特徴［毛利探偵事務所］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
PR091	0481	沖矢昴	赤	4	4000	1	PR	大学院生	1737462993180564.jpg	【登場時】キャラを1枚まで選び、ターン終了時まで〚ブレット〛（このキャラのアクションはガードできない）を与える。		【ヒラメキ】（証拠からリムーブされるときに発動する）このカードを手札に加える。				{"このカードが相手のアクション［事件］によってリムーブされるとき、手札に加えずそのままリムーブすることは可能ですか？":"はい、可能です。【ヒラメキ】は発動させないことを選択できます。"}
PR092	0482	伊達航	黄	5	5000	1	PR	警察|警視庁	1737462993184294.jpg	このキャラのアクション終了時、このキャラを現場からデッキの下に移してもよい。そうした場合、カードを1枚引き、手札からレベル6以下の〚特徴［警察］〛のキャラを1枚までスリープ状態で登場させる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				{"このキャラがアクション中に現場を離れた場合、このキャラをデッキの下に移すことはできますか？":"いいえ。このキャラが現場を離れる⇒アクションが終了するという順番で進行するので、アクション終了時に現場にいないキャラの能力はそもそも発動しません。","このキャラの能力によって登場させたキャラには、このキャラの受けていた効果は引き継がれますか？":"いいえ。【変装】ではないので引き継がれません。","能力や効果によって登場したキャラの【登場時】能力は発動しますか？":"はい、発動します。"}
PR093	0483	バーボン	黒	6	6000	1	PR	黒ずくめの組織	1737462993189675.jpg		【カットイン】【解決編】カードを1枚引く。【黒】のキャラに【カットイン】する場合、AP＋1000（コンタクト中に手札からリムーブして使う）					{"このカードは自分の事件が事件編の場合に【カットイン】で使えますか？":"使うことはできますが、何も起こりません。","このカードは【黒】以外のキャラに【カットイン】できますか？":"はい、可能です。AP＋1000されませんがカードを1枚引きます。"}
PR080	0238	安室透	黄	7	6000	1	PR	探偵|喫茶ポアロ	194b714ab1c3c3.jpg	【登場時】自分の現場にこのキャラ以外のレベル7以上の〚特徴［探偵］〛のキャラがいる場合、自分のリムーブエリアにあるレベル5以下の〚特徴［探偵］〛のキャラを1枚まで選び、スリープ状態で登場させる。						
PR094	0322	赤井秀一	赤	6	5000	1	PR	FBI|赤井家	1954247ced83d5.jpg	【登場時】手札からレベル4以下の【赤】のキャラを1枚スリープ状態で登場させてもよい。登場させなかった場合、相手に証拠を1つ与え、カードを1枚引く。						
PR095	0214	鈴木園子	白	2	1000	1	PR	高校生|鈴木財閥	195424d44a0ab.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
PR096	0484	安室透	黄	8	7000	2	PR	探偵|喫茶ポアロ	1954256c825224.jpg	【自分ターン中】【ターン1】自分の現場にこのキャラ以外の〚特徴［喫茶ポアロ］〛のキャラが登場したとき、相手の現場にいるキャラを1枚まで選び、ターン終了時までレベル－1する。\n【パートナー黄】【宣言】【スリープ】〚デッキのカードを上から5枚リムーブする〛：この【宣言】能力のコストによって〚特徴［探偵］〛のキャラがリムーブされた場合、レベル8以下のキャラを1枚まで選び、リムーブする。						●【自分ターン中】【ターン1】能力\n\nQ：キャラをレベル－1するとどうなりますか？\nA：レベルが下がることで直接の影響はありませんが、能力や効果でキャラのレベルを参照する場合に影響します。（例として、「レベル7以下のキャラを1枚まで選び、～」効果で、もともとレベル8のキャラを選べるようになります。）\n\n●【宣言】能力\n\nQ：【宣言】能力の「デッキのカードを上から5枚リムーブする」は、相手のデッキのカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：自分のデッキが4枚以下の場合、それらをすべてリムーブすることでこのキャラの【宣言】能力を使用できますか？\nA：いいえ。5枚リムーブできない場合は【宣言】能力を使用できません。
PR098	0485	遠山和葉	緑	4	3000	1	PR	高校生	195c360e009304.jpg	【事件編】【登場時】自分のデッキのカードを上から2枚見る。その中から〚特徴［高校生］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。\n【解決編】【宣言】【ターン1】このキャラ以外の〚特徴［高校生］〛のキャラを1枚まで選び、ターン終了時までAP＋1000する。						●【事件編】【登場時】能力\n\nQ：デッキが残り1枚の場合はどうすればよいですか？\nA：残り1枚のカードを見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）見たカードを手札に加えた場合はその時点で「リフレッシュ」を行い、加えなかった場合は見たカードをデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\n●【解決編】【宣言】能力\n\nQ：このキャラが登場した時点では自分の事件は事件編でしたが、そのターン中に解決編に移行しました。その場合、【宣言】能力は使用できますか？\nA：はい、可能です。
PR099	0486	工藤有希子	白	7	5000	1	PR	女優	195c3640cfa318.jpg	【登場時】自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。ターン終了時までこのキャラは〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）を持つ。\n【宣言】【ターン1】ターン終了時までこのキャラをAP＋1000する。キャラのカード名を1つ指定し、ターン終了時までこのキャラのカード名を指定したカード名に書き換えてもよい。						●【登場時】能力\n\nQ：「カードを裏向きでセットする」とは何ですか？\nA：キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？\nA：裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。\n\n●【宣言】能力\n\nQ：カード名を指定して書き換えた場合はどうなりますか？\nA：このキャラは（ターン終了時に効果が切れるまでか、現場にいるかぎり）指定したカード名を持つものとして扱われます。その間、元のカード名［工藤有希子］は持っていない扱いとなります。カードが持つそれ以外の情報は変わりません。\n\nQ：「キャラのカード名を1つ指定する」は、どの範囲まで指定する必要がありますか？\nA：『名探偵コナントレーディングカードゲーム』に存在するキャラクターカードの名前から1つを指定します。カードNoやIDなど、特定のカードまで絞る必要はありません。\n\nQ：「カード名を1つ指定する」は、正確でなければなりませんか？\nA：カード名が特定できるならば、多少の省略や間違いも許容されます（ただし「毛利」や「服部」など、複数のカード名が該当しうる省略は不適当です）。対戦相手は、示された情報だけでは1つに特定できないと判断したなら追加の情報を求めてください。\n\nQ：能力を使用した場合、カード名は必ず指定しなければなりませんか？\nA：いいえ。「～てもよい。」なので指定しなくてもかまいません。（AP＋1000だけをすることも可能です。）
