cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
D08013	0494	吉田歩美	青	4	4000	1	D	少年探偵団	1743743093483205.jpg	【登場時】証拠を1つ得る。自分の証拠を1つ選び、手札に加える。自分は手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				●【登場時】能力\n\nQ：自分の証拠を選ばないことは可能ですか？\nA：いいえ、必ず１つ選んで手札に加えます。
D08014	0494	吉田歩美	青	4	4000	1	D	少年探偵団	1743743093488665.jpg	【登場時】証拠を1つ得る。自分の証拠を1つ選び、手札に加える。自分は手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				●【登場時】能力\n\nQ：自分の証拠を選ばないことは可能ですか？\nA：いいえ、必ず１つ選んで手札に加えます。
D08015	0495	小嶋元太	青	3	2000	1	D	少年探偵団	1743743093493248.jpg	【登場時】カードを1枚引き、手札を1枚リムーブする。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
D08016	0495	小嶋元太	青	3	2000	1	D	少年探偵団	1743743093497182.jpg	【登場時】カードを1枚引き、手札を1枚リムーブする。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
D08017	0496	円谷光彦	青	2	1000	1	D	少年探偵団	1743743093502674.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D08018	0496	円谷光彦	青	2	1000	1	D	少年探偵団	1743743093507137.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D08019	0497	阿笠博士	青	5	5000	1	D	発明家	1743743093512121.jpg	【解決編】【登場時】自分の現場に〚特徴［少年探偵団］〛のキャラがいる場合、キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				●【登場時】能力\n\nQ：選べるキャラがいる場合は必ず選びますか？\nA：いいえ。「1枚まで」なので選ばない（0枚を選択する）ことができます。
D08020	0497	阿笠博士	青	5	5000	1	D	発明家	1743743093516568.jpg	【解決編】【登場時】自分の現場に〚特徴［少年探偵団］〛のキャラがいる場合、キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				●【登場時】能力\n\nQ：選べるキャラがいる場合は必ず選びますか？\nA：いいえ。「1枚まで」なので選ばない（0枚を選択する）ことができます。
D08021	0264	結成 少年探偵団	青	8	8000	2	D	少年探偵団	1743743100612924.jpg	【登場時】自分のリムーブエリアにある、それぞれカード名の異なる〚特徴［少年探偵団］〛のキャラを5枚まで選び、このキャラの下に重ねる。\nこのキャラの下に重なっているカードの数につき、以下の能力を持つ。\n【1枚以上】〚突撃〛（登場したターンからすぐにアクションできる）\n【3枚以上】このキャラがアクションしたとき、カードを1枚引く。\n【5枚以上】このキャラがアクションしたとき、証拠を1つ得る。				木幡かいと、麻亜沙		●【登場時】能力\n\nQ：リムーブエリアにある《結成 少年探偵団》を選ぶことはできますか？\nA：はい。特徴［少年探偵団］を持つので、（それ以外のキャラとカード名の異なるキャラ1枚として）選ぶことができます。\n\nQ：《結成 少年探偵団》をスイッチして登場させました。【登場時】能力で、スイッチでリムーブしたキャラを選ぶことはできますか？\nA：はい。【登場時】能力を解決する時点でリムーブエリアに置かれているので、選ぶことができます。\n\nQ：「重ねる」とは何ですか？\nA：この《結成 少年探偵団》の下に、選んだカードが重なった状態になります。《結成 少年探偵団》が現場を離れる場合、重なっているカードはすべてリムーブされます。\n\nQ：重なっているカードは「セットされているカード」に含まれますか？\nA：いいえ。重なっている状態は「セットされている」状態とは異なります。\n\nQ：重なっているカードはどのように扱われますか？ リムーブされたら【現場リムーブ時】などの能力は発動しますか？\nA：重なっているカードは情報を持たず、カードとしては現場にありますが、現場にいるキャラの数としては数えません（重なっている枚数のみ参照されます）。情報を持たないので、それらのカードの能力も発動することはありません。\n\n●「このキャラの下に～」能力\n\nQ：この《結成 少年探偵団》の下に5枚以上カードが重なっている状態でアクションしました。「カードを1枚引く」効果と「証拠を1つ得る」効果はどちらから先に解決されますか？\nA：同じタイミングで発動するので、（ターンを行なっている）プレイヤーが好きな順番で解決できます。\n\nQ：「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。
D08022	0091	江戸川コナン	青	7	6000	1	D	探偵|毛利探偵事務所|少年探偵団	1743743100620300.jpg	【パートナー青】〚迅速〛（登場したターンからすぐに推理かアクションできる）						
D08023	0096	毛利蘭	青	3	2000	1	D	高校生|毛利探偵事務所|空手家	1743743100625132.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
