cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B04009	0414	灰原哀	青	3	3000	1	C	少年探偵団|科学者	1735287656245086.jpg	【宣言】〚リムーブエリアに移す〛：自分のリムーブエリアにある【青】のイベントを1枚まで選び、手札に加える。						
B04010	0415	本堂瑛祐	青	3	3000	1	C	高校生	1735287656249326.jpg	【相手ターン中】【現場リムーブ時】レベル4以下のキャラを1枚まで選び、スリープさせる。						Q：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。
B04011	0416	毛利小五郎	青	6	6000	0	C	探偵|毛利探偵事務所	1735287656254437.jpg	【宣言】【ターン1】〚現場にいるカード名［江戸川コナン］を1枚デッキの下に移す〛：ターン終了時までこのキャラをLP＋2する。						Q：【宣言】能力の「現場にいるカード名［江戸川コナン］を1枚デッキの下に移す」は、相手のキャラを移すことができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。
B04012	0253	毛利蘭	青	5	5000	0	C	高校生|毛利探偵事務所|空手家	1735287656259583.jpg	【登場時】自分のデッキのカードを上から1枚見る。その中から〚カード名［妃英理］〛か〚カード名［工藤新一］〛か〚特徴［毛利探偵事務所］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。						Q：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\nQ：デッキが残り1枚の場合はどうすればよいですか？\nA：残り1枚のカードを見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）見たカードを手札に加えた場合はその時点で「リフレッシュ」を行い、加えなかった場合はデッキに移します。
B04017	0418	服部平次	緑	8	8000	2	SR	探偵|高校生	1735287737367285.jpg	【パートナー緑】【自分ターン中】【ターン1】〚カード名［遠山和葉］〛が自分の現場に登場したとき、AP8000以下のキャラを1枚まで選び、リムーブする。				松田硯		Q：【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\nQ：【ターン1】の能力で0枚を選びました（何もリムーブしませんでした）。この場合、次に条件を満たしたときに能力を発動することはできますか？\nA：いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。
B04017P	0418	服部平次	緑	8	8000	2	SRP	探偵|高校生	1735287737372614.jpg	【パートナー緑】【自分ターン中】【ターン1】〚カード名［遠山和葉］〛が自分の現場に登場したとき、AP8000以下のキャラを1枚まで選び、リムーブする。				紙島 育		Q：【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\nQ：【ターン1】の能力で0枚を選びました（何もリムーブしませんでした）。この場合、次に条件を満たしたときに能力を発動することはできますか？\nA：いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。
B04018	0419	遠山和葉	緑	6	4000	1	R	高校生	1735287737377960.jpg	このキャラか〚カード名［服部平次］〛が自分の現場に登場したとき、相手の現場にいるキャラを1枚まで選び、ターン終了時まで元の能力を無効にする。\n【相手ターン中】【現場リムーブ時】カードを1枚引く。\n【パートナー緑】【解決編】【宣言】【スリープ】〚手札を1枚リムーブする〛：自分のリムーブエリアにあるレベル5以下の〚カード名［服部平次］〛を1枚まで選び、登場させる。				松田硯		●「このキャラか～」能力\n\nQ：「元の能力を無効にする」とは何ですか？\nA：そのキャラにもともと書かれている能力（テキスト）が存在しないものとして扱われるようになります。ほかのカードの能力や効果によって与えられている能力や、そのキャラのすでに解決済みの効果は残ります。\n\nQ：元の能力を無効にされているキャラが【変装】するとどうなりますか？\nA：「元の能力を無効にする」効果は入れ替わったキャラにも引き継がれます。ですので、入れ替わったキャラが【変装時】能力を持っていても発動しません。\n\nQ：この能力は、条件を満たすたびに発動しますか？\nA：はい。【ターン1】がないので1ターンに何回でも発動します。\n\n●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\n●【宣言】能力\n\nQ：すでに自分の現場にキャラが5枚いる場合、【宣言】能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B04018P	0419	遠山和葉	緑	6	4000	1	RP	高校生	1735287737381785.jpg	このキャラか〚カード名［服部平次］〛が自分の現場に登場したとき、相手の現場にいるキャラを1枚まで選び、ターン終了時まで元の能力を無効にする。\n【相手ターン中】【現場リムーブ時】カードを1枚引く。\n【パートナー緑】【解決編】【宣言】【スリープ】〚手札を1枚リムーブする〛：自分のリムーブエリアにあるレベル5以下の〚カード名［服部平次］〛を1枚まで選び、登場させる。				紙島 育		●「このキャラか～」能力\n\nQ：「元の能力を無効にする」とは何ですか？\nA：そのキャラにもともと書かれている能力（テキスト）が存在しないものとして扱われるようになります。ほかのカードの能力や効果によって与えられている能力や、そのキャラのすでに解決済みの効果は残ります。\n\nQ：元の能力を無効にされているキャラが【変装】するとどうなりますか？\nA：「元の能力を無効にする」効果は入れ替わったキャラにも引き継がれます。ですので、入れ替わったキャラが【変装時】能力を持っていても発動しません。\n\nQ：この能力は、条件を満たすたびに発動しますか？\nA：はい。【ターン1】がないので1ターンに何回でも発動します。\n\n●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\n●【宣言】能力\n\nQ：すでに自分の現場にキャラが5枚いる場合、【宣言】能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B04019	0420	服部平蔵	緑	8	7000	2	R	警察|大阪府警	1735287737387969.jpg	【宣言】【ターン1】〚現場にいるレベル7以上のカード名［服部平次］か、このキャラ以外のレベル7以上の特徴［警察］のキャラを1枚デッキの下に移す〛：AP8000以下のキャラを1枚まで選び、リムーブする。自分のリムーブエリアにあるレベル5以下の〚特徴［警察］〛のキャラを1枚まで選び、スリープ状態で登場させる。						Q：【宣言】能力の「～キャラを1枚デッキの下に移す」は、相手のキャラを移すことができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B04020	0421	綾小路文麿	緑	7	6000	1	C	警察|京都府警	1735287737391367.jpg	自分の現場に〚特徴［警察］〛のキャラが3枚以上いる場合、このキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				Q：このキャラ自身も「自分の現場にいる特徴［警察］」のキャラに数えますか？\nA：はい、数えます。\n\nQ：名乗り状態のこのキャラが（能力によって突撃を持った状態で）アクションし、アクション中に能力の条件を満たさなくなりました。アクションはどうなりますか？\nA：そのまま継続します。すでに行っているアクションは、アクションできる条件を途中で満たさなくなっても終了することはありません。
B04021	0422	大滝悟郎	緑	2	1000	1	C	警察|大阪府警	1735287737396188.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B04022	0423	光本兵我	緑	3	2000	1	C	アイドル	1735287737400182.jpg	【相手ターン中】【現場リムーブ時】手札からレベル4以下の〚カード名［服部平次］〛のキャラを1枚までスリープ状態で登場させる。						Q：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B04022P	0423	光本兵我	緑	3	2000	1	CP	アイドル	1735287737404193.jpg	【相手ターン中】【現場リムーブ時】手札からレベル4以下の〚カード名［服部平次］〛のキャラを1枚までスリープ状態で登場させる。						Q：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。
B04023	0424	遠山銀司郎	緑	5	4000	1	C	警察|大阪府警	1735287737409774.jpg	【FILE7】【自分ターン中】【登場時】このキャラをリムーブしてもよい。そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。\n【宣言】【ターン1】【スリープ】：自分のデッキのカードを上から1枚公開する。公開したカードが〚特徴［警察］〛のキャラの場合、手札に加える。公開したカードがそれ以外の場合、デッキの下に移す。						●【登場時】能力\n\nQ：FILEエリアにカードが7枚ある状態で「ネクストヒント」し、このキャラを使用しました。【登場時】能力は発動しますか？\nA：いいえ、発動しません。手札に1枚加えたことでFILEエリアにあるカードが6枚になっているので、【登場時】能力は有効ではありません。\n\nQ：【FILE（7）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。\n\n●【宣言】能力\n\nQ：公開したカードが特徴［警察］のキャラの場合、必ず手札に加えますか？\nA：はい、加えます。デッキの下に移すことは選択できません。
B04024	0425	服部静華	緑	4	3000	1	C		1735287737413746.jpg	【登場時】自分のデッキのカードを上から2枚見る。その中から〚特徴［警察］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。						Q：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\nQ：デッキが残り1枚の場合はどうすればよいですか？\nA：残り1枚のカードを見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）見たカードを手札に加えた場合はその時点で「リフレッシュ」を行い、加えなかった場合はデッキに移します。
B04025	0426	マロちゃん	緑	2	1000	0	C	シマリス	1735287737418473.jpg		【カットイン】AP＋1000、〚カード名［綾小路文麿］〛のキャラに【カットイン】した場合、カードを1枚引く。（コンタクト中に手札からリムーブして使う）	【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［綾小路文麿］〛を1枚まで選び、手札に加える。				Q：カード名［綾小路文麿］以外のキャラに【カットイン】できますか？\nA：はい、可能です。カードは引けませんがAP＋1000します。
B04030	0428	黒羽快斗	白	8	7000	1	SR	高校生|マジシャン	1735287759446337.jpg	このキャラのアクション終了時、自分のデッキのカードを上から4枚見る。その中からレベル8以下の〚カード名［怪盗キッド］〛のキャラを1枚まで公開し、残りを好きな順番でデッキの下に移す。公開したキャラを手札に加えるか、公開したキャラを登場させてこのキャラをリムーブする。\n【相手ターン中】【現場リムーブ時】レベル8以下のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）				いの		●「このキャラのアクション終了時、～」能力\n\nQ：公開したキャラを手札に加える場合、このキャラをリムーブしますか？\nA：いいえ、リムーブしません。公開したキャラを「手札に加える」か「登場させてこのキャラをリムーブする」のどちらかを選択します。\n\nQ：このキャラがアクション中に現場を離れた場合、この能力は発動しますか？\nA：いいえ。このキャラが現場を離れる⇒アクションが終了するという順番で進行するので、アクション終了時に現場にいないキャラの能力は発動しません。\n\nQ：このキャラがコンタクトしていたキャラがコンタクト中に現場を離れた場合、この能力は発動しますか？\nA：はい。コンタクト中のキャラが現場を離れる⇒アクションが終了するという順番で進行するので、このキャラが現場にいれば発動します。\n\nQ：すでに自分の現場にキャラが5枚いる場合、この能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできます。\n\nQ：見たカードに条件を満たすカードがあった場合でも、公開しないことはできますか？\nA：はい、可能です。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\n●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
B04030P	0428	黒羽快斗	白	8	7000	1	SRP	高校生|マジシャン	1735287759454930.jpg	このキャラのアクション終了時、自分のデッキのカードを上から4枚見る。その中からレベル8以下の〚カード名［怪盗キッド］〛のキャラを1枚まで公開し、残りを好きな順番でデッキの下に移す。公開したキャラを手札に加えるか、公開したキャラを登場させてこのキャラをリムーブする。\n【相手ターン中】【現場リムーブ時】レベル8以下のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）				いの		●「このキャラのアクション終了時、～」能力\n\nQ：公開したキャラを手札に加える場合、このキャラをリムーブしますか？\nA：いいえ、リムーブしません。公開したキャラを「手札に加える」か「登場させてこのキャラをリムーブする」のどちらかを選択します。\n\nQ：このキャラがアクション中に現場を離れた場合、この能力は発動しますか？\nA：いいえ。このキャラが現場を離れる⇒アクションが終了するという順番で進行するので、アクション終了時に現場にいないキャラの能力は発動しません。\n\nQ：このキャラがコンタクトしていたキャラがコンタクト中に現場を離れた場合、この能力は発動しますか？\nA：はい。コンタクト中のキャラが現場を離れる⇒アクションが終了するという順番で進行するので、このキャラが現場にいれば発動します。\n\nQ：すでに自分の現場にキャラが5枚いる場合、この能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできます。\n\nQ：見たカードに条件を満たすカードがあった場合でも、公開しないことはできますか？\nA：はい、可能です。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。\n\n●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
B04031	0429	中森青子	白	7	5000	1	R	高校生	1735287759459414.jpg	【宣言】【スリープ】：〚カード名［黒羽快斗］〛のキャラを1枚まで選び、ターン終了時までAP＋1000し、〚突撃〛（登場したターンからすぐにアクションできる）を与える。				いの		
B04031P	0429	中森青子	白	7	5000	1	RP	高校生	1735287759463454.jpg	【宣言】【スリープ】：〚カード名［黒羽快斗］〛のキャラを1枚まで選び、ターン終了時までAP＋1000し、〚突撃〛（登場したターンからすぐにアクションできる）を与える。				いの		
B04032	0430	白馬探	白	6	5000	1	R	探偵|高校生	1735287759468758.jpg	自分の現場に〚特徴［探偵］〛のキャラが5枚以上いる場合、このキャラをLP＋1する。\n【宣言】【ターン1】〚捜査2〛（相手はデッキのカードを上から指定の数だけ公開し、好きな順番でデッキの下に移す）する。レベル5以上のカードが発見された場合、このキャラ以外のレベル7以下の〚特徴［探偵］〛のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。				紙島 育		●「自分の現場に～」能力\n\nQ：このキャラ自身も「自分の現場にいる特徴［探偵］」のキャラに数えますか？\nA：はい、数えます。\n\n●【宣言】能力\n\nQ：「捜査」で公開するカードの枚数はどこで指定されていますか？\nA：「捜査」の直後に書かれている数字の数だけ公開します。（「捜査2」なら2枚）\n\nQ：「発見された」カードとは何ですか？\nA：「捜査」によって公開されたカードを指します。
B04032P	0430	白馬探	白	6	5000	1	RP	探偵|高校生	1735287759472007.jpg	自分の現場に〚特徴［探偵］〛のキャラが5枚以上いる場合、このキャラをLP＋1する。\n【宣言】【ターン1】〚捜査2〛（相手はデッキのカードを上から指定の数だけ公開し、好きな順番でデッキの下に移す）する。レベル5以上のカードが発見された場合、このキャラ以外のレベル7以下の〚特徴［探偵］〛のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。				紙島 育		●「自分の現場に～」能力\n\nQ：このキャラ自身も「自分の現場にいる特徴［探偵］」のキャラに数えますか？\nA：はい、数えます。\n\n●【宣言】能力\n\nQ：「捜査」で公開するカードの枚数はどこで指定されていますか？\nA：「捜査」の直後に書かれている数字の数だけ公開します。（「捜査2」なら2枚）\n\nQ：「発見された」カードとは何ですか？\nA：「捜査」によって公開されたカードを指します。
B04033	0431	怪盗キッド	白	2	1000	1	C	怪盗	1735287759477218.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B04034	0432	京極真	白	6	6000	0	C	高校生|空手家	1735287759482237.jpg	【絆鈴木園子】【自分ターン中】相手は【カットイン】を使用できない。相手のキャラの【変装時】は発動しない。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［鈴木園子］〛を1枚まで選び、手札に加える。				Q：この能力が有効な場合、相手は【変装】できますか？\nA：はい、【カットイン】と【変装】は異なるので可能です。ただし、【変装時】能力は発動しません。\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）
B04035	0433	真田一三	白	4	4000	1	C	マジシャン	1735287759486431.jpg	自分の現場にこのキャラ以外の〚特徴［マジシャン］〛のキャラがいる場合、このキャラをAP＋1000する。						Q：自分の現場に《真田一三/0433/B04035》が2枚いる場合、この能力は有効ですか？\nA：はい。同じカードかどうかにかかわらず、このキャラ以外の特徴［マジシャン］のキャラがいればAP＋1000します。
B04035P	0433	真田一三	白	4	4000	1	CP	マジシャン	1735287759490726.jpg	自分の現場にこのキャラ以外の〚特徴［マジシャン］〛のキャラがいる場合、このキャラをAP＋1000する。						Q：自分の現場に《真田一三/0433/B04035》が2枚いる場合、この能力は有効ですか？\nA：はい。同じカードかどうかにかかわらず、このキャラ以外の特徴［マジシャン］のキャラがいればAP＋1000します。
B04036	0434	鈴木史郎	白	6	5000	1	C	鈴木財閥	1735287759495027.jpg	【宣言】【ターン1】カードを1枚引く。この能力は自分の現場に〚特徴［鈴木財閥］〛のキャラが3枚以上いる場合に宣言できる。						Q：このキャラ自身も「自分の現場にいる特徴［鈴木財閥］」のキャラに数えますか？\nA：はい、数えます。
