cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B03009	0267	栗山緑	青	4	4000	1	C	秘書	1729133048282281.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）\n【登場時】相手の現場にスリープ状態かスタン状態のキャラが合わせて3枚以上いる場合、カードを1枚引く。						{"「ミスリード1」とはなんですか？":"相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。","「ミスリード」は1回の推理に対して複数行えますか？":"はい。1回につき何枚でも同時に行えます。"}
B03010	0268	小嶋元太	青	5	3000	1	C	少年探偵団	1729133048287486.jpg	【宣言】【スリープ】：レベル6以下のキャラを1枚まで選び、スリープさせる。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B03010P	0268	小嶋元太	青	5	3000	1	CP	少年探偵団	1729133048293045.jpg	【宣言】【スリープ】：レベル6以下のキャラを1枚まで選び、スリープさせる。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B03011	0269	ゴロ	青	3	3000	0	C	猫	1729133048298268.jpg	【宣言】〚デッキの下に移す〛：LP0の【青】のキャラを1枚まで選び、ターン終了時までLP＋1する。						{"元のLPが0で、能力などによってLPが1以上になっているキャラを選ぶことはできますか？":"いいえ。元のLPではなく、効果の解決時点でLP0の【青】のキャラを選ぶことができます。"}
B03012	0270	死羅神様	青	7	6000	1	C		1729133048305270.jpg	【相手ターン中】【現場リムーブ時】手札からレベル6以下の〚カード名［工藤新一］〛のキャラを1枚まで登場させる。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［工藤新一］〛を1枚まで選び、手札に加える。		松田硯		{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","能力や効果によって登場したキャラの【登場時】能力は発動しますか？":"はい、発動します。"}
B03013	0271	大尉	青	2	2000	0	C	猫	1729133048310031.jpg	【相手ターン中】【現場リムーブ時】キャラを1枚まで選び、ターン終了時までAP－2000する。						{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","APが0以下になったキャラはリムーブされますか？":"いいえ。キャラがAPの数値によってリムーブされることはありません。"}
B03014	0272	塚本数美	青	5	4000	0	C	高校生|空手家	1729133136434019.jpg	〚突撃〛（登場したターンからすぐにアクションできる）\nターン終了時、このキャラを現場から手札に移し、手札を1枚リムーブする。						{"「ターン終了時、～」能力が発動したとき、このキャラを手札に移さないことはできますか？":"いいえ、発動したら「このキャラを現場から手札に移し、手札を1枚リムーブする」を解決しないことは選択できません。","「ターン終了時、～」能力が発動し、効果を解決するまでの間にこのキャラが現場を離れたため手札に移せませんでした。その場合、手札を1枚リムーブしますか？":"はい。発動済みの効果はキャラが現場を離れても解決し、効果は可能なかぎり解決するので、手札を1枚リムーブします。","このキャラが能力などによって相手のターン中に現場に登場していました。相手のターン終了時に能力は発動しますか？":"はい、ターンの指定がないので相手のターン終了時にも発動します。"}
B03015	0273	津川秀治	青	6	5000	0	C	図書館館長	1729133136440186.jpg		【カットイン】AP5000以下のキャラを1枚まで選び、スリープさせる。（コンタクト中に手札からリムーブして使う）	【ヒラメキ】（証拠からリムーブされるときに発動する）AP5000以下のキャラを1枚まで選び、スリープさせる。				
B03015P	0273	津川秀治	青	6	5000	0	CP	図書館館長	1729133201209121.jpg		【カットイン】AP5000以下のキャラを1枚まで選び、スリープさせる。（コンタクト中に手札からリムーブして使う）	【ヒラメキ】（証拠からリムーブされるときに発動する）AP5000以下のキャラを1枚まで選び、スリープさせる。				
B03016	0274	円谷光彦	青	4	4000	1	C	少年探偵団	1729133201215958.jpg	【宣言】【スリープ】：自分のデッキのカードを上から1枚公開する。公開したカードが〚カード名［阿笠博士］〛か〚特徴［少年探偵団］〛のキャラの場合、手札に加える。公開したカードがそれ以外の場合、デッキの下に移す。						
B03016P	0274	円谷光彦	青	4	4000	1	CP	少年探偵団	1729133201221547.jpg	【宣言】【スリープ】：自分のデッキのカードを上から1枚公開する。公開したカードが〚カード名［阿笠博士］〛か〚特徴［少年探偵団］〛のキャラの場合、手札に加える。公開したカードがそれ以外の場合、デッキの下に移す。						
B03017	0275	東尾マリア	青	3	3000	1	C		1729133201226873.jpg		【カットイン】【相手ターン中】（相手のターンのコンタクト中に手札からリムーブすることで発動する）〚特徴［少年探偵団］〛のキャラを1枚まで選び、アクティブにする。					{"コンタクト中の自分のキャラをアクティブにすることで、コンタクトを終了させることはできますか？":"いいえ。コンタクト中のキャラの状態が変わっても、それによってコンタクトに影響することはありません。","相手がアクション［キャラ］したとき、このカードで【カットイン】してアクティブにしたキャラでガードできますか？":"いいえ。ガードするかを決める⇒コンタクトが発生する⇒プレイヤーが行動（【カットイン】か【変装】できるという順番で進行するので、そのような動きはできません。","このカードは自分のターン中に【カットイン】で使えますか？":"使うことはできますが、何も起こりません。"}
B03018	0276	比護隆佑	青	5	5000	1	C	サッカー選手	1729133201232109.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から5枚見る。その中からイベントを1枚まで公開して手札に加え、残りをシャッフルしてデッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
B03019	0277	フサエ・キャンベル	青	5	5000	1	C	デザイナー	1729133201237315.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から〚カード名［阿笠博士］〛が出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		猫囃子		{"カード名［阿笠博士］が見つからず、デッキのカードをすべて公開した場合はどうなりますか？":"何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。","カード名［阿笠博士］が公開されたとき、それを手札に加えないことはできますか？":"いいえ、必ずそれを手札に加えます。","【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。"}
B03020	0278	毛利蘭	青	4	4000	1	C	高校生|毛利探偵事務所|空手家	1729133201242432.jpg	このキャラがアクションしたとき、自分のデッキのカードを上から3枚リムーブしてもよい。この効果によって〚カード名［妃英理］〛か〚カード名［工藤新一］〛か〚特徴［毛利探偵事務所］〛のキャラがリムーブされた場合、アクション終了時までこのキャラをAP＋1000する。						{"「このキャラがアクションしたとき、～」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。","能力が発動したときに自分のデッキが2枚以下の場合、すべてリムーブして以降の効果を解決することはできますか？":"いいえ。「自分のデッキのカードを上から3枚リムーブする」が実行できない場合、それ以降の効果は解決できません。"}
B03021	0279	吉田歩美	青	3	2000	1	C	少年探偵団	1729133201247514.jpg	【宣言】【スリープ】：カードを1枚引き、手札を1枚リムーブする。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B03021P	0279	吉田歩美	青	3	2000	1	CP	少年探偵団	1729133201253035.jpg	【宣言】【スリープ】：カードを1枚引き、手札を1枚リムーブする。	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B03022	0280	若狭留美	青	4	4000	1	C	教師	1729133201258481.jpg	自分の現場にこのキャラ以外のキャラがいない場合、このキャラをAP＋2000する。				望田とうり		{"自分の現場にこのキャラ以外のキャラがいない状態で、このキャラのコンタクト中に《犯人/0249/B02088》が【カットイン】で現場に登場した場合、このキャラのAPはどうなりますか？":"能力が有効でなくなるので、AP4000になります。"}
B03022P	0280	若狭留美	青	4	4000	1	CP	教師	1729133201264730.jpg	自分の現場にこのキャラ以外のキャラがいない場合、このキャラをAP＋2000する。				望田とうり		{"自分の現場にこのキャラ以外のキャラがいない状態で、このキャラのコンタクト中に《犯人/0249/B02088》が【カットイン】で現場に登場した場合、このキャラのAPはどうなりますか？":"能力が有効でなくなるので、AP4000になります。"}
B03023	0281	脇田兼則	青	4	4000	1	C	寿司職人	1729133201269989.jpg	【自分ターン中】【ターン1】〚特徴［毛利探偵事務所］〛のキャラが自分の現場に登場したとき、相手はデッキのカードを上から1枚公開する。（その後、元に戻す）		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）ただしこのカードの場合、複数発動しても公開されるのは上から1枚です。"}
B03028	0285	服部平次	緑	8	7000	2	SR	探偵|高校生	1729133201307514.jpg	【登場時】自分のデッキのカードを上から【緑】のイベントが出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。\n【自分ターン中】【ターン1】自分が【緑】のイベントを使用したとき、手札を1枚リムーブしてもよい。（イベントを解決してからリムーブする）そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。				紙島 育		{"【緑】のイベントが見つからず、デッキのカードをすべて公開した場合はどうなりますか？":"何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。","【緑】のイベントが公開されたとき、それを手札に加えないことはできますか？":"いいえ、必ずそれを手札に加えます。","【緑】のイベントの【カットイン】や【ヒラメキ】でこのキャラの【自分ターン中】【ターン1】能力は発動しますか？":"いいえ、発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）","【ターン1】の能力で手札をリムーブしませんでした。この場合、次に条件を満たしたときに能力を発動することはできますか？":"いいえ。手札をリムーブしなかった場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。"}
B03028P	0285	服部平次	緑	8	7000	2	SRP	探偵|高校生	1729133201313095.jpg	【登場時】自分のデッキのカードを上から【緑】のイベントが出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。\n【自分ターン中】【ターン1】自分が【緑】のイベントを使用したとき、手札を1枚リムーブしてもよい。（イベントを解決してからリムーブする）そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。				紙島 育		{"【緑】のイベントが見つからず、デッキのカードをすべて公開した場合はどうなりますか？":"何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。","【緑】のイベントが公開されたとき、それを手札に加えないことはできますか？":"いいえ、必ずそれを手札に加えます。","【緑】のイベントの【カットイン】や【ヒラメキ】でこのキャラの【自分ターン中】【ターン1】能力は発動しますか？":"いいえ、発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）","【ターン1】の能力で手札をリムーブしませんでした。この場合、次に条件を満たしたときに能力を発動することはできますか？":"いいえ。手札をリムーブしなかった場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。"}
B03029	0286	遠山和葉	緑	7	6000	0	SR	高校生	1729133249256452.jpg	【宣言】【ターン1】【スリープ】〚リムーブエリアにある【緑】のイベントを2枚好きな順番でデッキの下に移す〛：手札からレベル5か6の【緑】のイベントを1枚まで使用する。				紙島 育		{"自分のリムーブエリアに【緑】のイベントが1枚だけある場合、それをデッキの下に移すことでこのキャラの【宣言】能力を使用できますか？":"いいえ。2枚移せない場合は【宣言】能力を使用できません。","【宣言】能力でイベントを使用するとどうなりますか？":"「手札の使用」や「ネクストヒント」で使用したときと同様に、イベントの効果を解決してリムーブします。「セットする」効果があればセットできます。","自分のFILEエリアにあるカードが4枚以下の場合、この効果でレベル5のイベントを使用できますか？":"はい。効果によってカードを使用する場合は、FILEエリアにあるカードの枚数に関係なく使用できます。","《「立てや坂田ァ!!」/0202/B02032》のような使用に条件のあるイベントを使用する場合、その条件を満たしていなければ使用できませんか？":"はい。イベントのテキストで書かれている条件を満たしている必要があります。","【宣言】能力で【緑】のイベントを使用したとき、《服部平次/0285/B03028》の「自分が【緑】のイベントを使用したとき」の能力は発動しますか？":"はい、（【ターン1】を満たしていれば）発動します。","このキャラの【宣言】能力のコストでデッキの下に移すカードの順番は、相手に公開する必要がありますか？":"いいえ。順番を公開する必要はありません。"}
B03029P	0286	遠山和葉	緑	7	6000	0	SRP	高校生	1729133249262954.jpg	【宣言】【ターン1】【スリープ】〚リムーブエリアにある【緑】のイベントを2枚好きな順番でデッキの下に移す〛：手札からレベル5か6の【緑】のイベントを1枚まで使用する。				紙島 育		{"自分のリムーブエリアに【緑】のイベントが1枚だけある場合、それをデッキの下に移すことでこのキャラの【宣言】能力を使用できますか？":"いいえ。2枚移せない場合は【宣言】能力を使用できません。","【宣言】能力でイベントを使用するとどうなりますか？":"「手札の使用」や「ネクストヒント」で使用したときと同様に、イベントの効果を解決してリムーブします。「セットする」効果があればセットできます。","自分のFILEエリアにあるカードが4枚以下の場合、この効果でレベル5のイベントを使用できますか？":"はい。効果によってカードを使用する場合は、FILEエリアにあるカードの枚数に関係なく使用できます。","《「立てや坂田ァ!!」/0202/B02032》のような使用に条件のあるイベントを使用する場合、その条件を満たしていなければ使用できませんか？":"はい。イベントのテキストで書かれている条件を満たしている必要があります。","【宣言】能力で【緑】のイベントを使用したとき、《服部平次/0285/B03028》の「自分が【緑】のイベントを使用したとき」の能力は発動しますか？":"はい、（【ターン1】を満たしていれば）発動します。","このキャラの【宣言】能力のコストでデッキの下に移すカードの順番は、相手に公開する必要がありますか？":"いいえ。順番を公開する必要はありません。"}
B03030	0287	伊織無我	緑	7	6000	1	R	執事	1729133249267665.jpg	【絆大岡紅葉】相手の能力や効果によって選ばれない。\n【ターン1】このキャラがアクションしたとき、手札からレベル6以下の【緑】のキャラを1枚までスリープ状態で登場させる。				七捺なか		{"【絆】とは何ですか？":"自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）","「相手の能力や効果によって選ばれない」とは何ですか？":"相手は能力や効果で「キャラを○枚まで選ぶ（選び）」と書かれているものではこのキャラを選ぶことができません。ただし、それ以外の能力や効果による影響は受けます。","「相手の能力や効果によって選ばれない」キャラをアクションで対象に指定することはできますか？":"はい、（スリープ状態など指定できる条件を満たしていれば）可能です。","【ターン1】能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。","すでに自分の現場にキャラが5枚ある場合、【ターン1】能力でキャラを現場に登場させることはできますか？":"はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）その際、このキャラをリムーブすることもできますが、アクション中のキャラが現場を離れた場合、アクションはそこで終了します。","能力や効果によって登場したキャラの【登場時】能力は発動しますか？":"はい、発動します。"}
