cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B02008	0180	阿笠博士	青	5	5000	1	C	発明家	1721357158845623.jpg	【ターン1】〚特徴［少年探偵団］〛のキャラが自分の現場に登場したとき、キャラを1枚まで選び、ターン終了時までAP－1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚特徴［少年探偵団］〛のキャラを1枚まで選び、手札に加える。		あす		{"「【ターン1】」の能力で0枚を選びました（何もAP－1000しませんでした）。この場合、次に条件を満たしたときに能力は発動しますか？":"いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":" はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）","APが0以下になったキャラはリムーブされますか？":"いいえ。キャラがAPの数値によってリムーブされることはありません。"}
B02009	0181	小林澄子	青	4	4000	1	C	教師	1721357158848036.jpg	【登場時】〚特徴［少年探偵団］〛のキャラを1枚まで選び、ターン終了時までAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚特徴［少年探偵団］〛のキャラを1枚まで選び、手札に加える。		とくすエマ		
B02010	0182	灰原哀	青	6	5000	1	C	少年探偵団|科学者	1721357158852508.jpg	【宣言】【ターン1】【青】以外の色を持つキャラを1枚まで選び、ターン終了時までAP＋2000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		あす		
B02011	0183	灰原哀	青	2	1000	1	C	少年探偵団|科学者	1721357158855919.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B02011P	0183	灰原哀	青	2	1000	1	CP	少年探偵団|科学者	1721357158858604.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B02012	0184	毛利小五郎	青	7	6000	0	C	探偵|毛利探偵事務所	1721357158862925.jpg	【自分ターン中】自分の現場にいるレベル5以下の【青】のキャラをAP＋1000する。\n【ターン1】自分の現場にいる〚カード名［妃英理］〛か〚特徴［毛利探偵事務所］〛のキャラがアクションしたとき、カードを1枚引く。				望田とうり		{"「～のキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してアクションするキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。","このキャラがアクションしたときも「～のキャラがアクションしたとき」の能力は発動しますか？":"はい。特徴［毛利探偵事務所］のキャラなので発動します。"}
B02018	0188	服部平次	緑	8	8000	1	SR	探偵|高校生	1721357188612017.jpg	【自分ターン中】【ターン2】このキャラにカード1枚がセットされるたび、このキャラをアクティブにするか、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。\n【宣言】【ターン1】〚デッキのカードを上から3枚リムーブする〛：自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。				しゅろ		{"「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。","「このキャラにカード1枚がセットされるたび」の能力は、表向きのカードがセットされたときも発動しますか？":"はい。「セットする」イベントがセットされたときなど、向きを問わずこのキャラにカードがセットされたときに発動します。","「このキャラにカード1枚がセットされるたび」の能力で、「このキャラをアクティブにする」を1ターン中に2回できますか？":"はい、可能です。"}
B02018P	0188	服部平次	緑	8	8000	1	SRP	探偵|高校生	1721357188615979.jpg	【自分ターン中】【ターン2】このキャラにカード1枚がセットされるたび、このキャラをアクティブにするか、ターン終了時までこのキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。\n【宣言】【ターン1】〚デッキのカードを上から3枚リムーブする〛：自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。				しゅろ		{"「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。","「このキャラにカード1枚がセットされるたび」の能力は、表向きのカードがセットされたときも発動しますか？":"はい。「セットする」イベントがセットされたときなど、向きを問わずこのキャラにカードがセットされたときに発動します。","「このキャラにカード1枚がセットされるたび」の能力で、「このキャラをアクティブにする」を1ターン中に2回できますか？":"はい、可能です。"}
B02019	0189	伊織無我	緑	7	6000	1	SR	執事	1721357188619080.jpg	【登場時】自分のデッキのカードを上から5枚見る。その中から【緑】のイベントを1枚まで公開して手札に加え、残りをシャッフルしてデッキの下に移す。\n自分のターン終了時、カードがセットされているキャラを1枚まで選び、アクティブにする。				七捺なか		{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。","【登場時】能力で、デッキが5枚ない場合はどうすればよいですか？":"可能なかぎりの枚数を見て、以降の効果を解決します。（リフレッシュは行いません。）","「自分のターン終了時」の能力でアクティブにしたキャラはそのターン中に推理やアクションできますか？":"いいえ。この能力が発動しているのはエンドフェイズなので、メインフェイズの行動はできません。"}
B02019P	0189	伊織無我	緑	7	6000	1	SRP	執事	1721357188622408.jpg	【登場時】自分のデッキのカードを上から5枚見る。その中から【緑】のイベントを1枚まで公開して手札に加え、残りをシャッフルしてデッキの下に移す。\n自分のターン終了時、カードがセットされているキャラを1枚まで選び、アクティブにする。				七捺なか		{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。","【登場時】能力で、デッキが5枚ない場合はどうすればよいですか？":"可能なかぎりの枚数を見て、以降の効果を解決します。（リフレッシュは行いません。）","「自分のターン終了時」の能力でアクティブにしたキャラはそのターン中に推理やアクションできますか？":"いいえ。この能力が発動しているのはエンドフェイズなので、メインフェイズの行動はできません。"}
B02020	0190	大岡紅葉	緑	6	5000	1	SR	高校生	1721357188625094.jpg	【自分ターン中】【ターン1】相手の現場にいるキャラにセットされているカードが現場から離れたとき、自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。カードを1枚引く。\n【登場時】相手の現場にいるキャラを1枚まで選び、相手のデッキのカードを上から1枚裏向きでセットする。				関		{"「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。","「相手の現場にいるキャラにセットされているカードが現場から離れたとき」の能力は、相手の現場にいるキャラが現場を離れ、それによりセットされていたカードがリムーブされたときも発動しますか？":"はい。発動します。","「相手の現場にいるキャラにセットされているカードが現場から離れたとき」の能力は、《トランプ銃/0217/B02052》が【相手ターン中】【ターン1】の効果によって特徴［怪盗］のキャラにセットされたときも発動しますか？":"いいえ。代わりにセットされている（置き換えによりそもそも現場を離れていない）ので、発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）"}
B02020P	0190	大岡紅葉	緑	6	5000	1	SRP	高校生	1721357188629969.jpg	【自分ターン中】【ターン1】相手の現場にいるキャラにセットされているカードが現場から離れたとき、自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。カードを1枚引く。\n【登場時】相手の現場にいるキャラを1枚まで選び、相手のデッキのカードを上から1枚裏向きでセットする。				関		{"「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。","「相手の現場にいるキャラにセットされているカードが現場から離れたとき」の能力は、相手の現場にいるキャラが現場を離れ、それによりセットされていたカードがリムーブされたときも発動しますか？":"はい。発動します。","「相手の現場にいるキャラにセットされているカードが現場から離れたとき」の能力は、《トランプ銃/0217/B02052》が【相手ターン中】【ターン1】の効果によって特徴［怪盗］のキャラにセットされたときも発動しますか？":"いいえ。代わりにセットされている（置き換えによりそもそも現場を離れていない）ので、発動しません。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）"}
B02021	0191	沖田総司	緑	6	6000	0	R	高校生	1721357188632949.jpg	【宣言】【ターン1】相手の現場にいるキャラを5枚まで選び、ターン終了時までAP－1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		コーリキ		{"APが0以下になったキャラはリムーブされますか？":"いいえ。キャラがAPの数値によってリムーブされることはありません。","このキャラの【宣言】能力で、キャラ1枚を重複して選ぶ（選んだぶんAP－1000する）ことはできますか？":"いいえ。そのように選ぶことはできません。"}
B02022	0192	鬼丸猛	緑	7	6000	0	R	高校生	1721357188635287.jpg	〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）\n【ターン1】相手の現場にいるキャラがアクションするとき、このキャラを指定できる場合、必ず指定する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		kawasima.		{"「相手の現場にいるキャラがアクションするとき」の能力は、どのタイミングで発動しますか？":"相手がアクションを行う時点で（対象を指定するより先に）発動し、《鬼丸猛/0192/B02022》を指定できる場合は必ず指定します。","「相手の現場にいるキャラがアクションするとき」の【ターン1】は、《鬼丸猛/0192/B02022》を指定できなかった場合でも消費されますか？":"はい。指定できたかどうかにかかわらず「アクションする」時点で発動し、このターン中は条件を満たしても発動しません。","相手の現場にアクティブ状態の《鬼丸猛/0192/B02022》がいる場合、アクションでは必ず指定しなければなりませんか？":"いいえ。アクティブ状態のキャラはアクションで指定できないので、それ以外の対象を指定できます。（アクションのルールに従ったうえで「このキャラを指定できる場合」の条件を確認します。）ただし、そのルールを無視できるカード（《服部平次/0022/B01028》など）がアクションする場合はこの条件がなくなります。","相手の現場にスリープ状態／スタン状態の《鬼丸猛/0192/B02022》がいる場合、事件を指定してアクションできますか？":"いいえ。指定できる場合は必ず《鬼丸猛/0192/B02022》を指定します。ただし、アクションするキャラがキャラを指定できない（突撃［事件］を持つ名乗り状態のキャラなど）場合は事件を指定してアクションできます。","相手の現場にスリープ状態／スタン状態の《鬼丸猛/0192/B02022》が2枚以上いる場合、それらを指定できる状態でアクションするとどうなりますか？":"すべての《鬼丸猛/0192/B02022》の能力が同時に発動します。アクションのルールによりキャラは1枚しか指定できないので、その中から1枚を（アクションするプレイヤーが選択して）指定します。それ以外の《鬼丸猛/0192/B02022》の効果は実行不可能なので無視されます。すべての《鬼丸猛/0192/B02022》の能力が発動しているため、このターン中は条件を満たしても発動しません。"}
B02022P	0192	鬼丸猛	緑	7	6000	0	RP	高校生	1721357188639168.jpg	〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）\n【ターン1】相手の現場にいるキャラがアクションするとき、このキャラを指定できる場合、必ず指定する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		kawasima.		{"「相手の現場にいるキャラがアクションするとき」の能力は、どのタイミングで発動しますか？":"相手がアクションを行う時点で（対象を指定するより先に）発動し、《鬼丸猛/0192/B02022》を指定できる場合は必ず指定します。","「相手の現場にいるキャラがアクションするとき」の【ターン1】は、《鬼丸猛/0192/B02022》を指定できなかった場合でも消費されますか？":"はい。指定できたかどうかにかかわらず「アクションする」時点で発動し、このターン中は条件を満たしても発動しません。","相手の現場にアクティブ状態の《鬼丸猛/0192/B02022》がいる場合、アクションでは必ず指定しなければなりませんか？":"いいえ。アクティブ状態のキャラはアクションで指定できないので、それ以外の対象を指定できます。（アクションのルールに従ったうえで「このキャラを指定できる場合」の条件を確認します。）ただし、そのルールを無視できるカード（《服部平次/0022/B01028》など）がアクションする場合はこの条件がなくなります。","相手の現場にスリープ状態／スタン状態の《鬼丸猛/0192/B02022》がいる場合、事件を指定してアクションできますか？":"いいえ。指定できる場合は必ず《鬼丸猛/0192/B02022》を指定します。ただし、アクションするキャラがキャラを指定できない（突撃［事件］を持つ名乗り状態のキャラなど）場合は事件を指定してアクションできます。","相手の現場にスリープ状態／スタン状態の《鬼丸猛/0192/B02022》が2枚以上いる場合、それらを指定できる状態でアクションするとどうなりますか？":"すべての《鬼丸猛/0192/B02022》の能力が同時に発動します。アクションのルールによりキャラは1枚しか指定できないので、その中から1枚を（アクションするプレイヤーが選択して）指定します。それ以外の《鬼丸猛/0192/B02022》の効果は実行不可能なので無視されます。すべての《鬼丸猛/0192/B02022》の能力が発動しているため、このターン中は条件を満たしても発動しません。"}
B02023	0193	遠山和葉	緑	6	5000	1	R	高校生	1721357188642110.jpg	【登場時】自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。\n【宣言】【ターン1】〚現場にいるキャラに裏向きでセットされているカードを1枚リムーブする〛：キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		しゅろ		{"「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。","【宣言】能力の「現場にいるキャラに裏向きでセットされているカードを1枚リムーブする」は、相手のカードをリムーブすることができますか？":"いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。","【宣言】能力のコストで、このキャラの【登場時】能力以外によってセットされた裏向きのカードをリムーブすることはできますか？":"はい、可能です。"}
B02024	0194	服部平次	緑	3	2000	1	C	探偵|高校生	1721357188645086.jpg		【カットイン】【自分ターン中】AP＋3000（自分のターンのコンタクト中に手札からリムーブして使う）					{"このカードは相手のターン中に【カットイン】で使えますか？":"使うことはできますが、何も起こりません。"}
B02024P	0194	服部平次	緑	3	2000	1	CP	探偵|高校生	1721357210995545.jpg		【カットイン】【自分ターン中】AP＋3000（自分のターンのコンタクト中に手札からリムーブして使う）					{"このカードは相手のターン中に【カットイン】で使えますか？":"使うことはできますが、何も起こりません。"}
B02025	0195	遠山和葉	緑	4	3000	1	C	高校生	1721357211001401.jpg	【相手ターン中】【現場リムーブ時】自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。				{"【カットイン】は持たないがテキスト内に【カットイン】と書かれている【緑】のカード（【D02008】服部平蔵など）を選ぶことはできますか？":"いいえ、できません。"}
B02025P	0195	遠山和葉	緑	4	3000	1	CP	高校生	1721357211005056.jpg	【相手ターン中】【現場リムーブ時】自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある【カットイン】を持つ【緑】のカードを1枚まで選び、手札に加える。				{"【カットイン】は持たないがテキスト内に【カットイン】と書かれている【緑】のカード（【D02008】服部平蔵など）を選ぶことはできますか？":"いいえ、できません。"}
B02026	0196	綾小路文麿	緑	5	5000	1	C	警察|京都府警	1721357211008090.jpg	【ターン1】相手の現場にいるキャラがアクションしたとき、カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		春宵		{"「相手の現場にいるキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してアクションするキャラをスリープさせた時点で発動します（自分がガードをするか決めるよりも前です）。","【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？":"はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）"}
B02027	0197	伊織無我	緑	2	1000	1	C	執事	1721357211011210.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B02028	0198	大岡紅葉	緑	3	2000	1	C	高校生	1721357211015049.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B02029	0199	沖田総司	緑	4	5000	0	C	高校生	1721357211018774.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B02029P	0199	沖田総司	緑	4	5000	0	CP	高校生	1721357211021776.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
B02030	0200	服部平蔵	緑	6	6000	1	C	警察|大阪府警	1721357211024602.jpg	相手が【カットイン】を使用したとき、自分の現場にいるキャラにセットされているカードを合わせて2枚リムーブしてもよい。そうした場合、その【カットイン】の効果を無効にする。\n【宣言】【ターン1】自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。				五月とに		{"「相手が【カットイン】を使用したとき」の能力は、相手が【変装】したときは発動しますか？":"いいえ、【カットイン】と【変装】は異なるので発動しません。","「相手が【カットイン】を使用したとき」の能力で【カットイン】の効果を無効にされたカードはどうなりますか？":"そのままリムーブエリアに置かれます。","「相手が【カットイン】を使用したとき」の能力で相手の【カットイン】の効果を無効にしました。その後で自分は【カットイン】を使えますか？ また、相手はもう一度【カットイン】を使えますか？":"コンタクトの手順をそのまま進めるので、自分に行動できるタイミングが回ってくる場合は使用できます。相手はすでにこのコンタクト中に行動しているため、行動（【カットイン】か【変装】）はできません。","「相手が【カットイン】を使用したとき」の能力で、自分の現場にいるキャラ2枚にセットされているカードを1枚ずつリムーブすることはできますか？":"はい、可能です。","「カードを裏向きでセットする」とは何ですか？":"キャラ1枚に、カードが裏向きの状態で付いた状態になります。「セットする」イベントと同様に、セットされているキャラが現場を離れる場合、セットされているカードはリムーブされます（表向きにしてリムーブエリアに置かれます）。","裏向きでセットされているカードの表面を確認することはできますか？ また、カードとしてはどのように扱われますか？":"裏向きでセットされているカードの表面は確認できません。裏向きでセットされているカードは情報を持たず、キャラとしてもイベントとしても扱われません。カードとしては現場にありますが、現場にいるキャラの数としては数えません。"}
B02038	0205	怪盗キッド	白	7	6000	1	SR	怪盗	1721357230945818.jpg	【変装時】カードを1枚引く。このコンタクト中、このキャラをAP＋1000する。\n【登場時】自分のリムーブエリアにあるレベル4以下の【白】のキャラを1枚まで選び、スリープ状態で登場させる。			【変装】【事件白】【FILE6】（コンタクト中のキャラと入れ替わって手札から出る。入れ替わったキャラはデッキの下に移す）	kicori		{"【変装】とはなんですか？":"【変装】はコンタクト中にできる行動の1つです。（行動できるタイミングは【カットイン】と同じで、どちらか片方を行えます。）手札から【変装】を使用すると、そのキャラがコンタクト中の自分のキャラと入れ替わります。（【変装】で出たキャラがコンタクトしていることになります。）入れ替わったキャラはデッキの下に移します。【変装】で入れ替わって出たカードは、元のキャラの状態（スリープや名乗り）、得ていた効果（LP／APの増減など）、セットされているカードなどを引き継ぎます。","【変装】によってこのキャラの【登場時】能力や、ほかのキャラが持つ「～キャラが現場に登場したとき」の能力は発動しますか？":"いいえ、【変装】による入れ替えは登場ではないので発動しません。","【事件（白）】は、自分の事件カードが【白】以外の色も含む（《妖精の唇/0173/D06019》など）場合は有効ですか？":"はい、事件カードが【白】を持っていれば有効です。","すでに自分の現場にキャラが5枚ある場合、【登場時】能力でキャラを現場に登場させることはできますか？":"はい、可能です。その場合は自分の現場にいるキャラを１枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりの《怪盗キッド/0205/B02038》をリムーブすることもできます。"}
